hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14
1256,2015,2,22,8,0.000000,85.069174,367.312060,187.387397,29.793812,37.983470,-1.480800,0.000000,81.547034,35.282146,13.720834,19.964654,52.923219,30.511553
1257,2015,2,22,9,0.000000,91.806957,394.756071,202.229150,32.153589,36.046636,-2.834400,0.000000,74.206693,38.076618,14.807574,18.249086,57.114927,21.637957
1258,2015,2,22,10,0.000000,97.710954,416.141321,215.234267,34.221348,26.361620,-6.017460,0.000000,69.032863,40.525280,15.759831,11.420574,60.787921,14.891853
1259,2015,2,22,11,0.000000,100.844756,425.134202,222.137298,35.318901,14.146067,-9.475710,0.000000,62.293102,41.825014,16.265283,3.079505,62.737521,8.043635
1260,2015,2,22,12,0.000000,105.015241,438.917935,231.323896,36.779532,3.337375,-12.716010,0.000000,61.362655,43.554708,16.937942,-4.388946,65.332063,5.507240
1261,2015,2,22,13,0.000000,108.199437,449.860012,238.337930,37.894734,-3.660849,-14.876430,0.000000,64.591401,44.875343,17.451522,-9.254970,67.313014,6.793623
1262,2015,2,22,14,0.000000,111.938627,464.904289,246.574488,39.204312,-5.293745,-15.767130,0.000000,72.974632,46.426159,18.054617,-10.579061,69.639238,12.061085
1263,2015,2,22,15,0.000000,116.304909,479.193619,256.192381,40.733517,-17.034460,-19.265700,0.000000,86.610361,48.237059,18.758856,-18.681193,72.355589,21.359131
1264,2015,2,22,16,0.000000,119.109609,487.132817,262.370474,41.715808,-28.294993,-22.442730,0.000000,103.623201,49.400298,19.211227,-26.364855,74.100448,34.084939
1265,2015,2,22,17,0.000000,120.813193,493.416183,266.123071,42.312455,-30.751483,-23.276670,0.000000,121.339134,50.106854,19.485999,-28.109808,75.160282,47.854681
1266,2015,2,22,18,0.000000,120.507462,491.094958,265.449617,42.205378,-33.891400,-24.022200,0.000000,138.523508,49.980053,19.436687,-30.183831,74.970080,62.044755
1267,2015,2,22,19,0.000000,116.671309,474.505487,256.999474,40.861841,-35.681390,-23.974710,0.000000,152.008462,48.389022,18.817953,-31.135556,72.583534,74.710715
1268,2015,2,22,20,0.000000,117.444104,476.701638,258.701759,41.132497,-38.758208,-24.843630,0.000000,159.659035,48.709536,18.942597,-33.235439,73.064304,80.641343
1269,2015,2,22,21,0.000000,109.877062,444.040167,242.033345,38.482289,-42.102298,-24.703260,0.000000,149.372043,45.571132,17.722107,-34.988260,68.356698,75.445541
1270,2015,2,22,22,0.000000,99.489691,397.091885,219.152407,34.844316,-53.033202,-26.095680,0.000000,135.250963,41.263006,16.046724,-41.621332,61.894508,68.313198
1271,2015,2,22,23,0.000000,91.762164,363.009584,202.130482,32.137901,-58.632603,-26.498430,0.000000,124.745799,38.058040,14.800349,-44.867586,57.087061,63.007200
1272,2015,2,22,24,0.000000,86.540618,341.484180,190.628643,30.309157,-57.903394,-25.642380,0.000000,117.647384,35.892422,13.958164,-44.052594,53.838633,59.421899
1273,2015,2,23,1,0.000000,81.964129,322.477737,180.547713,28.706331,-57.684973,-24.997260,0.000000,111.425890,33.994339,13.220021,-43.618752,50.991509,56.279517
1274,2015,2,23,2,0.000000,77.466063,304.192210,170.639530,27.130971,-56.284636,-24.066780,0.000000,105.311007,32.128782,12.494526,-42.401906,48.193173,53.190983
1275,2015,2,23,3,0.000000,75.536223,298.579630,166.388547,26.455083,-48.986042,-21.993120,0.000000,102.687493,31.328388,12.183262,-37.414635,46.992581,51.865886
1276,2015,2,23,4,0.000000,76.003655,303.842997,167.418189,26.618792,-39.042067,-19.567440,0.000000,103.322941,31.522253,12.258654,-30.814757,47.283380,52.186841
1277,2015,2,23,5,0.000000,80.651604,326.830968,177.656529,28.246645,-28.209646,-17.459070,0.000000,109.641582,33.449974,13.008323,-23.885871,50.174961,55.378290
1278,2015,2,23,6,0.000000,92.115710,380.287809,202.909259,32.261723,-11.219688,-14.690820,0.000000,125.226426,38.204672,14.857373,-13.281242,57.307008,63.249957
1279,2015,2,23,7,0.000000,105.767009,447.524767,232.979862,37.042823,19.755584,-8.708460,0.000000,129.484643,43.866501,17.059195,6.509180,65.799752,60.923430
1280,2015,2,23,8,0.000000,115.661462,495.511085,254.775017,40.508162,39.965478,-4.932690,0.000000,123.135628,47.970192,18.655074,19.359290,71.955287,51.517317
1281,2015,2,23,9,0.000000,123.266714,527.160470,271.527600,43.171752,39.795410,-5.956530,0.000000,116.974565,51.124444,19.881728,18.766932,76.686665,43.239357
1282,2015,2,23,10,0.000000,127.750566,537.883134,281.404473,44.742134,15.884256,-12.512880,0.000000,109.870125,52.984106,20.604930,2.543769,79.476159,35.518131
1283,2015,2,23,11,0.000000,131.077240,542.403433,288.732355,45.907236,-12.161271,-19.953510,0.000000,103.392562,54.363832,21.141490,-16.362762,81.545749,28.802345
1284,2015,2,23,12,0.000000,134.982935,553.783786,297.335681,47.275129,-26.868388,-24.134250,0.000000,102.102147,55.983706,21.771441,-26.413488,83.975559,26.084135
1285,2015,2,23,13,0.000000,138.894375,567.388562,305.951665,48.645035,-34.974101,-26.665380,0.000000,106.319542,57.605962,22.402319,-32.063639,86.408943,27.869870
1286,2015,2,23,14,0.000000,141.564954,577.333623,311.834323,49.580353,-38.539617,-27.901350,0.000000,113.250053,58.713575,22.833057,-34.608843,88.070363,32.403586
1287,2015,2,23,15,0.000000,144.049155,586.851853,317.306433,50.450395,-41.054609,-28.850640,0.000000,124.327192,59.743889,23.233735,-36.441960,89.615834,40.409328
1288,2015,2,23,16,0.000000,147.762025,603.371035,325.485015,51.750755,-37.933609,-28.549470,0.000000,142.574643,61.283789,23.832585,-34.595129,91.925684,53.758718
1289,2015,2,23,17,0.000000,147.883399,607.971320,325.752372,51.793264,-25.650764,-25.494420,0.000000,158.139644,61.334129,23.852161,-26.414211,92.001193,66.442058
1290,2015,2,23,18,0.000000,142.122677,586.817424,313.062854,49.775684,-17.063600,-22.604310,0.000000,167.908247,58.944889,22.923012,-20.326624,88.417333,76.886538
1291,2015,2,23,19,0.000000,136.011834,562.330410,299.602104,47.635481,-14.096864,-21.074130,0.000000,178.300880,56.410438,21.937393,-17.963939,84.615657,87.990614
1292,2015,2,23,20,0.000000,135.213984,559.982774,297.844628,47.356050,-11.161137,-20.237250,0.000000,183.816246,56.079533,21.808707,-15.956539,84.119299,92.842782
1293,2015,2,23,21,0.000000,126.523461,521.090333,278.701448,44.312364,-19.146849,-21.112320,0.000000,172.001940,52.475168,20.407010,-20.733017,78.712752,86.875556
1294,2015,2,23,22,0.000000,115.609594,473.631085,254.660764,40.489996,-25.025812,-21.173820,0.000000,157.165116,47.948679,18.646709,-23.964971,71.923019,79.381703
1295,2015,2,23,23,0.000000,105.196135,429.684036,231.722362,36.842886,-26.626741,-20.230380,0.000000,143.008571,43.629733,16.967119,-24.376416,65.444600,72.231448
1296,2015,2,23,24,0.000000,97.623589,401.054510,215.041823,34.190750,-17.806151,-17.048130,0.000000,132.714096,40.489046,15.745740,-18.019104,60.733569,67.031865
1297,2015,2,24,1,0.000000,91.425630,377.714205,201.389176,32.020036,-10.309738,-14.374290,0.000000,124.288299,37.918464,14.746069,-12.631148,56.877696,62.776124
1298,2015,2,24,2,0.000000,84.005418,352.666921,185.044192,29.421252,7.352355,-9.001320,0.000000,114.200914,34.840957,13.549261,-0.389094,52.261435,57.681139
1299,2015,2,24,3,0.000000,80.093047,340.262304,176.426159,28.051021,19.070187,-5.567040,0.000000,108.882253,33.218314,12.918233,7.669195,49.827472,54.994765
1300,2015,2,24,4,0.000000,79.220250,338.952081,174.503593,27.745341,26.055511,-3.708090,0.000000,107.695732,32.856325,12.777460,12.381047,49.284487,54.395471
1301,2015,2,24,5,0.000000,83.226128,357.142733,183.327600,29.148321,30.526301,-3.107280,0.000000,113.141511,34.517749,13.423569,15.109283,51.776624,57.146051
1302,2015,2,24,6,0.000000,95.090296,409.639570,209.461574,33.303514,39.632702,-2.361540,0.000000,129.270218,39.438372,15.337145,20.433012,59.157557,65.292415
1303,2015,2,24,7,0.000000,107.910493,464.733541,237.701454,37.793537,44.573538,-2.780550,0.000000,132.398596,44.755504,17.404918,22.919486,67.133256,62.395223
1304,2015,2,24,8,0.000000,116.659008,496.824648,256.972378,40.857533,31.429941,-7.195290,0.000000,124.491739,48.383921,18.815969,13.606106,72.575881,52.202268
1305,2015,2,24,9,0.000000,124.356076,528.352444,273.927208,43.553280,29.746781,-8.609250,0.000000,118.455495,51.576253,20.057432,11.999238,77.364379,43.987351
1306,2015,2,24,10,0.000000,127.673666,540.120791,281.235081,44.715201,23.559006,-10.584270,0.000000,109.765583,52.952212,20.592527,7.665112,79.428318,35.465329
1307,2015,2,24,11,0.000000,126.787361,536.853647,279.282758,44.404790,24.842518,-10.149030,0.000000,97.560698,52.584620,20.449574,8.576607,78.876930,25.856759
1308,2015,2,24,12,0.000000,126.659499,537.011236,279.001108,44.360009,26.914445,-9.614550,0.000000,90.786876,52.531589,20.428951,9.965944,78.797384,20.368965
1309,2015,2,24,13,0.000000,125.368174,530.477056,276.156622,43.907747,23.462394,-10.310940,0.000000,87.931388,51.996017,20.220673,7.745905,77.994025,18.582294
1310,2015,2,24,14,0.000000,123.268838,522.642929,271.532279,43.172496,26.216226,-9.351600,0.000000,88.377452,51.125324,19.882071,9.714009,76.687987,19.840815
1311,2015,2,24,15,0.000000,119.996181,509.540839,264.323384,42.026312,27.840793,-8.523180,0.000000,91.628448,49.768001,19.354223,11.003165,74.652002,23.893691
1312,2015,2,24,16,0.000000,117.992375,501.682573,259.909472,41.324519,29.327411,-7.892970,0.000000,102.104381,48.936930,19.031028,12.120444,73.405395,33.317806
1313,2015,2,24,17,0.000000,115.164512,490.399378,253.680353,40.334115,30.845668,-7.148520,0.000000,113.660051,47.764083,18.574921,13.310714,71.646125,43.976093
1314,2015,2,24,18,0.000000,109.279518,465.489300,240.717096,38.273011,29.718532,-6.670950,0.000000,123.259714,45.323303,17.625729,12.929927,67.984954,54.335245
1315,2015,2,24,19,0.000000,105.731134,450.283672,232.900838,37.030259,28.480988,-6.522480,0.000000,137.135873,43.851622,17.053409,12.328375,65.777433,67.198797
1316,2015,2,24,20,0.000000,105.125979,448.771929,231.567825,36.818315,31.514370,-5.686050,0.000000,142.913198,43.600637,16.955803,14.388743,65.400955,72.183276
1317,2015,2,24,21,0.000000,99.745085,429.224193,219.714980,34.933762,40.169534,-2.827950,0.000000,135.598157,41.368929,16.087917,20.497741,62.053394,68.488561
1318,2015,2,24,22,0.000000,96.907258,416.919867,213.463914,33.939869,38.749009,-2.816910,0.000000,131.740282,40.191950,15.630203,19.729451,60.287926,66.540007
1319,2015,2,24,23,0.000000,92.798315,399.307969,204.412878,32.500792,37.303505,-2.648100,0.000000,126.154391,38.487780,14.967470,19.024562,57.731671,63.718659
1320,2015,2,24,24,0.000000,88.278685,379.900072,194.457195,30.917880,35.606432,-2.489190,0.000000,120.010194,36.613279,14.238498,18.177827,54.919919,60.615318
1321,2015,2,25,1,0.000000,83.925933,362.780757,184.869107,29.393414,38.687971,-1.157160,0.000000,114.092859,34.807991,13.536441,20.506323,52.211986,57.626563
1322,2015,2,25,2,0.000000,78.630837,340.231551,173.205254,27.538911,37.265658,-0.829500,0.000000,106.894456,32.611868,12.682393,19.891599,48.917802,53.990759
1323,2015,2,25,3,0.000000,75.430825,326.189253,166.156379,26.418169,35.161039,-0.942750,0.000000,102.544209,31.284674,12.166262,18.690057,46.927011,51.793516
1324,2015,2,25,4,0.000000,75.485353,326.421401,166.276492,26.437267,35.175502,-0.946170,0.000000,102.618337,31.307289,12.175057,18.696265,46.960934,51.830957
1325,2015,2,25,5,0.000000,79.492238,343.333264,175.102718,27.840599,35.797332,-1.307730,0.000000,108.065485,32.969131,12.821329,18.858464,49.453696,54.582228
1326,2015,2,25,6,0.000000,91.814031,394.865776,202.244731,32.156066,36.287287,-2.775150,0.000000,124.816309,38.079552,14.808715,18.409074,57.119328,63.042814
1327,2015,2,25,7,0.000000,101.632109,433.519228,223.871649,35.594656,29.453802,-5.750370,0.000000,123.863466,42.151566,16.392276,13.235075,63.227349,58.084259
1328,2015,2,25,8,0.000000,106.076163,444.888930,233.660857,37.151099,7.981507,-11.691870,0.000000,110.104922,43.994722,17.109059,-1.359675,65.992083,44.935706
1329,2015,2,25,9,0.000000,109.548657,457.048116,241.309946,38.367272,1.028882,-13.878090,0.000000,98.325594,45.434927,17.669138,-6.213456,68.152391,33.820046
1330,2015,2,25,10,0.000000,110.282688,461.717592,242.926842,38.624351,5.856857,-12.765810,0.000000,86.123469,45.739364,17.787530,-3.041036,68.609045,23.524057
1331,2015,2,25,11,0.000000,110.399436,462.725159,243.184011,38.665240,7.419394,-12.390240,0.000000,75.282183,45.787785,17.806361,-2.006697,68.681677,14.604221
1332,2015,2,25,12,0.000000,109.535335,458.762883,241.280599,38.362606,6.339806,-12.548640,0.000000,67.507483,45.429402,17.666989,-2.672001,68.144102,8.610898
1333,2015,2,25,13,0.000000,109.023521,457.516011,240.153193,38.183353,9.000404,-11.817450,0.000000,65.711699,45.217128,17.584439,-0.866035,67.825693,7.359468
1334,2015,2,25,14,0.000000,109.297726,459.066021,240.757204,38.279388,10.220970,-11.547690,0.000000,69.384467,45.330854,17.628666,-0.069594,67.996281,10.247748
1335,2015,2,25,15,0.000000,109.387239,458.579115,240.954378,38.310738,7.640730,-12.204300,0.000000,77.206154,45.367979,17.643103,-1.795392,68.051969,16.609210
1336,2015,2,25,16,0.000000,109.903854,460.998952,242.092361,38.491673,8.438970,-12.071400,0.000000,91.108466,45.582244,17.726428,-1.295768,68.373366,27.763937
1337,2015,2,25,17,0.000000,108.787559,457.940935,239.633424,38.100712,13.226337,-10.730520,0.000000,104.990921,45.119264,17.546380,1.966114,67.678896,39.597448
1338,2015,2,25,18,0.000000,104.098667,438.776194,229.304898,36.458519,14.375664,-9.838170,0.000000,116.216621,43.174562,16.790108,3.027639,64.761844,50.777887
1339,2015,2,25,19,0.000000,101.944260,428.943484,224.559247,35.703981,11.822512,-10.198470,0.000000,131.987819,42.281030,16.442623,1.461222,63.421545,64.598594
1340,2015,2,25,20,0.000000,103.154314,435.124105,227.224711,36.127778,15.230336,-9.502650,0.000000,140.232824,42.782895,16.637793,3.656896,64.174343,70.829460
1341,2015,2,25,21,0.000000,97.592671,414.485614,214.973718,34.179922,22.873851,-6.874140,0.000000,132.672064,40.476223,15.740753,9.102844,60.714334,67.010636
1342,2015,2,25,22,0.000000,94.999313,404.462729,209.261159,33.271649,25.240103,-5.947950,0.000000,129.146531,39.400637,15.322470,10.843676,59.100955,65.229943
1343,2015,2,25,23,0.000000,91.301580,388.774980,201.115922,31.976590,24.424076,-5.674830,0.000000,124.119659,37.867015,14.726061,10.532541,56.800522,62.690947
1344,2015,2,25,24,0.000000,87.540079,371.992493,192.830220,30.659198,21.121376,-6.015150,0.000000,119.006098,36.306945,14.119368,8.567641,54.460418,60.108165
1345,2015,2,26,1,0.000000,82.870170,352.506272,182.543507,29.023654,21.068860,-5.425710,0.000000,112.657604,34.370116,13.366156,8.826741,51.555175,56.901637
1346,2015,2,26,2,0.000000,76.931013,326.573470,169.460940,26.943580,17.550969,-5.538840,0.000000,104.583635,31.906872,12.408228,6.855529,47.860307,52.823599
1347,2015,2,26,3,0.000000,73.556628,311.744859,162.027964,25.761768,15.268271,-5.674110,0.000000,99.996338,30.507357,11.863972,5.546249,45.761036,50.506625
1348,2015,2,26,4,0.000000,72.987296,307.655500,160.773859,25.562371,10.120782,-6.887520,0.000000,99.222361,30.271229,11.772144,2.150446,45.406843,50.115701
1349,2015,2,26,5,0.000000,77.398084,323.551791,170.489788,27.107163,2.644318,-9.325770,0.000000,105.218593,32.100588,12.483562,-3.111655,48.150881,53.144306
1350,2015,2,26,6,0.000000,89.634472,371.301522,197.443676,31.392718,-7.145927,-13.352220,0.000000,121.853315,37.175587,14.457173,-10.409133,55.763381,61.546250
1351,2015,2,26,7,0.000000,100.231043,414.578584,220.785431,35.103960,-9.845129,-15.394320,0.000000,121.958791,41.570479,16.166297,-12.875973,62.355718,57.122237
1352,2015,2,26,8,0.000000,105.616211,438.690991,232.647690,36.990009,-4.859727,-14.842830,0.000000,109.479641,43.803958,17.034873,-9.891530,65.705938,44.619887
1353,2015,2,26,9,0.000000,109.469175,458.108361,241.134864,38.339435,5.203699,-12.824130,0.000000,98.217542,45.401962,17.656319,-3.425239,68.102943,33.765470
1354,2015,2,26,10,0.000000,110.907036,466.333378,244.302135,38.843017,11.895541,-11.336700,0.000000,86.972238,45.998310,17.888232,0.945432,68.997465,23.952758
1355,2015,2,26,11,0.000000,111.054920,470.909222,244.627888,38.894811,23.773508,-8.386290,0.000000,76.173278,46.059644,17.912084,8.854763,69.089466,15.054300
1356,2015,2,26,12,0.000000,109.774558,466.315114,241.807552,38.446389,26.004556,-7.663320,0.000000,67.832694,45.528618,17.705574,10.422766,68.292928,8.775157
1357,2015,2,26,13,0.000000,109.448725,465.798027,241.089817,38.332272,28.528464,-6.990300,0.000000,66.289741,45.393480,17.653020,12.125892,68.090220,7.651428
1358,2015,2,26,14,0.000000,109.167380,465.042707,240.470082,38.233737,29.781254,-6.640800,0.000000,69.207268,45.276794,17.607642,12.978805,67.915190,10.158247
1359,2015,2,26,15,0.000000,108.559393,460.379104,239.130828,38.020801,23.394494,-8.159040,0.000000,76.080741,45.024633,17.509579,8.759256,67.536949,16.040781
1360,2015,2,26,16,0.000000,109.585740,465.202413,241.391630,38.380259,25.027982,-7.883100,0.000000,90.676006,45.450307,17.675119,9.783608,68.175460,27.545508
1361,2015,2,26,17,0.000000,109.047612,463.633951,240.206260,38.191790,27.052918,-7.307430,0.000000,105.344449,45.227120,17.588325,11.167457,67.840680,39.776010
1362,2015,2,26,18,0.000000,105.306062,447.238750,231.964504,36.881386,24.662556,-7.422240,0.000000,117.858010,43.675325,16.984849,9.809525,65.512988,51.606927
1363,2015,2,26,19,0.000000,103.008466,437.254377,226.903442,36.076698,23.445260,-7.430100,0.000000,133.434551,42.722405,16.614269,9.142697,64.083608,65.329316
1364,2015,2,26,20,0.000000,104.574749,443.459031,230.353595,36.625258,22.469864,-7.876050,0.000000,142.163829,43.372016,16.866895,8.393788,65.058024,71.804782
1365,2015,2,26,21,0.000000,97.590433,418.650658,214.968788,34.179138,35.396976,-3.743070,0.000000,132.669022,40.475295,15.740392,17.451735,60.712942,67.009099
1366,2015,2,26,22,0.000000,94.033993,404.263783,207.134786,32.933564,36.716434,-2.954310,0.000000,127.834230,39.000274,15.166773,18.555359,58.500410,64.567119
1367,2015,2,26,23,0.000000,91.089840,390.280416,200.649510,31.902433,31.588591,-3.856380,0.000000,123.831811,37.779196,14.691910,15.322220,56.668795,62.545559
1368,2015,2,26,24,0.000000,86.892171,372.225556,191.403031,30.432281,29.923892,-3.730920,0.000000,118.125302,36.038228,14.014866,14.476790,54.057341,59.663288
1369,2015,2,27,1,0.000000,82.114596,352.189675,180.879156,28.759029,29.568967,-3.203190,0.000000,111.630441,34.056745,13.244290,14.541065,51.085117,56.382833
1370,2015,2,27,2,0.000000,76.485515,327.248519,168.479614,26.787554,25.147915,-3.582120,0.000000,103.978005,31.722103,12.336373,11.948217,47.583155,52.517704
1371,2015,2,27,3,0.000000,73.039904,312.614591,160.889741,25.580796,24.340095,-3.339480,0.000000,99.293878,30.293048,11.780630,11.626674,45.439571,50.151823
1372,2015,2,27,4,0.000000,73.074473,312.956056,160.965889,25.592903,24.932137,-3.195930,0.000000,99.340873,30.307385,11.786205,12.019192,45.461078,50.175560
1373,2015,2,27,5,0.000000,77.683990,332.980834,171.119572,27.207296,27.355643,-3.184830,0.000000,105.607267,32.219166,12.529676,13.344555,48.328749,53.340620
1374,2015,2,27,6,0.000000,89.292388,383.237972,196.690146,31.272910,32.941834,-3.286140,0.000000,121.388270,37.033709,14.401998,16.337585,55.550564,61.311363
1375,2015,2,27,7,0.000000,100.359875,430.787646,221.069218,35.149081,37.170765,-3.656970,0.000000,122.133932,41.623911,16.187077,18.459842,62.435867,57.210698
1376,2015,2,27,8,0.000000,104.649253,448.560812,230.517709,36.651351,36.843397,-4.292280,0.000000,108.165113,43.402916,16.878912,17.971452,65.104374,43.955938
1377,2015,2,27,9,0.000000,108.789293,466.433343,239.637244,38.101319,38.681872,-4.366860,0.000000,97.293278,45.119983,17.546660,18.936362,67.679975,33.298639
1378,2015,2,27,10,0.000000,110.812881,472.257890,244.094734,38.810041,30.846665,-6.586770,0.000000,86.844240,45.959260,17.873045,13.585445,68.938889,23.888108
1379,2015,2,27,11,0.000000,110.974565,470.106121,244.450885,38.866668,22.369195,-8.727000,0.000000,76.064040,46.026317,17.899123,7.923615,69.039476,14.999125
1380,2015,2,27,12,0.000000,109.929411,464.234134,242.148657,38.500623,17.824881,-9.728220,0.000000,68.043209,45.592843,17.730550,4.959896,68.389265,8.881485
1381,2015,2,27,13,0.000000,108.787083,458.756353,239.632377,38.100545,15.678532,-10.117410,0.000000,65.390275,45.119067,17.546304,3.600941,67.678600,7.197122
1382,2015,2,27,14,0.000000,108.171134,455.681990,238.275586,37.884821,14.159063,-10.417800,0.000000,67.852925,44.863604,17.446957,2.626754,67.295406,9.474189
1383,2015,2,27,15,0.000000,108.663679,458.440573,239.360546,38.057325,16.274599,-9.952470,0.000000,76.222513,45.067885,17.526400,4.006091,67.601828,16.112388
1384,2015,2,27,16,0.000000,109.868947,466.326219,242.015469,38.479447,24.857353,-7.962300,0.000000,91.061011,45.567766,17.720798,9.652019,68.351649,27.739968
1385,2015,2,27,17,0.000000,108.074750,460.237705,238.063275,37.851065,29.031676,-6.687210,0.000000,104.021896,44.823629,17.431411,12.547900,67.235444,39.108008
1386,2015,2,27,18,0.000000,102.983130,439.496591,226.847632,36.067824,30.488783,-5.665950,0.000000,114.700108,42.711897,16.610182,13.839975,64.067846,50.011919
1387,2015,2,27,19,0.000000,101.277326,432.695274,223.090147,35.470400,31.419168,-5.213250,0.000000,131.081158,42.004421,16.335053,14.567663,63.006632,64.140653
1388,2015,2,27,20,0.000000,102.202252,436.720749,225.127541,35.794337,31.927629,-5.205480,0.000000,138.938545,42.388031,16.484234,14.848385,63.582046,70.175740
1389,2015,2,27,21,0.000000,96.799064,417.325156,213.225588,33.901976,41.318047,-2.160690,0.000000,131.593198,40.147077,15.612752,21.448957,60.220616,66.465717
1390,2015,2,27,22,0.000000,96.035470,414.407703,211.543570,33.634542,42.115894,-1.862700,0.000000,130.555132,39.830379,15.489592,22.028946,59.745569,65.941406
1391,2015,2,27,23,0.000000,93.342501,401.460527,205.611592,32.691383,36.955095,-2.805420,0.000000,126.894183,38.713480,15.055242,18.758016,58.070219,64.092316
1392,2015,2,27,24,0.000000,89.332666,381.515058,196.778868,31.287017,27.269342,-4.709460,0.000000,121.443025,37.050414,14.408494,12.553388,55.575622,61.339019
1393,2015,2,28,1,0.000000,83.335359,354.768506,183.568210,29.186577,22.037478,-5.243580,0.000000,113.290004,34.563052,13.441187,9.443189,51.844578,57.221053
1394,2015,2,28,2,0.000000,77.333092,329.926863,170.346627,27.084401,22.582374,-4.332870,0.000000,105.130241,32.073633,12.473079,10.184476,48.110449,53.099681
1395,2015,2,28,3,0.000000,73.422011,313.929565,161.731435,25.714621,23.506032,-3.597300,0.000000,99.813333,30.451525,11.842260,11.046567,45.677288,50.414192
1396,2015,2,28,4,0.000000,72.647244,311.105932,160.024805,25.443274,24.725072,-3.192570,0.000000,98.760079,30.130193,11.717297,11.908056,45.195290,49.882209
1397,2015,2,28,5,0.000000,74.039707,316.923390,163.092072,25.930957,24.762042,-3.363000,0.000000,100.653057,30.707712,11.941888,11.845005,46.061569,50.838324
1398,2015,2,28,6,0.000000,78.049319,334.557732,171.924306,27.335245,27.517199,-3.191580,0.000000,106.103913,32.370685,12.588600,13.429251,48.556028,53.591468
1399,2015,2,28,7,0.000000,84.389642,363.836644,185.890548,29.555819,36.056064,-1.874970,0.000000,100.423246,35.000312,13.611233,18.722514,52.500469,46.244962
1400,2015,2,28,8,0.000000,92.489389,400.242397,203.732387,32.392597,43.970499,-0.941490,0.000000,91.634423,38.359654,14.917643,23.488681,57.539482,35.606539
1401,2015,2,28,9,0.000000,99.141154,426.498478,218.384661,34.722247,39.545708,-2.905980,0.000000,84.177144,41.118451,15.990509,20.119892,61.677676,26.673880
1402,2015,2,28,10,0.000000,100.934809,431.420319,222.335661,35.350440,31.878145,-5.054310,0.000000,73.415523,41.862363,16.279808,14.895219,62.793544,17.105468
1403,2015,2,28,11,0.000000,101.104787,431.896557,222.710083,35.409971,31.180956,-5.250540,0.000000,62.646600,41.932861,16.307224,14.419721,62.899291,8.222181
1404,2015,2,28,12,0.000000,100.924273,429.586824,222.312454,35.346750,26.509427,-6.395130,0.000000,55.801201,41.857993,16.278109,11.316738,62.786990,2.698233
1405,2015,2,28,13,0.000000,101.176626,430.828493,222.868329,35.435132,27.078274,-6.285480,0.000000,55.044261,41.962656,16.318811,11.680076,62.943984,1.971508
1406,2015,2,28,14,0.000000,103.142246,439.991237,227.198128,36.123552,29.982668,-5.813010,0.000000,61.016418,42.777890,16.635846,13.492543,64.166835,6.021174
1407,2015,2,28,15,0.000000,105.578428,451.580215,232.564463,36.976777,34.280492,-5.052900,0.000000,72.028278,43.788288,17.028779,16.204329,65.682432,13.993944
1408,2015,2,28,16,0.000000,108.011452,463.137845,237.923843,37.828896,38.523766,-4.306020,0.000000,88.535844,44.797376,17.421202,18.879946,67.196064,26.464545
1409,2015,2,28,17,0.000000,107.857084,463.851251,237.583806,37.774831,42.594652,-3.268380,0.000000,103.725989,44.733353,17.396304,21.603592,67.100029,38.958550
1410,2015,2,28,18,0.000000,105.893704,456.345474,233.258943,37.087196,44.633135,-2.505420,0.000000,118.656879,43.919048,17.079630,23.086235,65.878572,52.010424
1411,2015,2,28,19,0.000000,102.388606,441.992635,225.538036,35.859604,45.412572,-1.858290,0.000000,132.591884,42.465321,16.514291,23.826611,63.697981,64.903697
1412,2015,2,28,20,0.000000,102.002919,440.715680,224.688457,35.724525,46.405468,-1.560300,0.000000,138.667562,42.305358,16.452084,24.512832,63.458037,70.038870
1413,2015,2,28,21,0.000000,97.216322,421.089557,214.144709,34.048113,47.392646,-0.695880,0.000000,132.160437,40.320133,15.680052,25.472410,60.480200,66.752221
1414,2015,2,28,22,0.000000,94.576855,410.559434,208.330583,33.123691,48.813860,0.000000,0.000000,128.572222,39.225424,15.254331,26.586120,58.838135,64.939868
1415,2015,2,28,23,0.000000,91.159036,395.625157,200.801933,31.926667,46.757385,-0.073110,0.000000,123.925879,37.807895,14.703070,25.430391,56.711843,62.593071
1416,2015,2,28,24,0.000000,85.800965,372.350173,188.999360,30.050107,43.945369,-0.084750,0.000000,116.641864,35.585653,13.838865,23.893165,53.378480,58.914026
1417,2015,3,1,1,0.000000,81.002565,351.399894,178.429613,28.369562,41.107695,-0.175020,0.000000,110.118694,33.595534,13.064930,22.303586,50.393301,55.619273
1418,2015,3,1,2,0.000000,76.073271,327.985601,167.571537,26.643173,32.515064,-1.687140,0.000000,103.417580,31.551126,12.269882,16.885612,47.326689,52.234642
1419,2015,3,1,3,0.000000,72.869157,309.826259,160.513628,25.520995,18.110608,-4.874820,0.000000,99.061758,30.222231,11.753090,7.484437,45.333347,50.034583
1420,2015,3,1,4,0.000000,72.231700,304.729288,159.109459,25.297738,10.792317,-6.622140,0.000000,98.195168,29.957848,11.650274,2.645724,44.936772,49.596882
1421,2015,3,1,5,0.000000,72.934017,309.422378,160.656499,25.543711,16.087764,-5.388900,0.000000,99.149932,30.249132,11.763551,6.131789,45.373698,50.079118
