hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14
1269,2015,2,22,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1270,2015,2,22,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1271,2015,2,22,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1272,2015,2,22,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1273,2015,2,23,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1274,2015,2,23,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1275,2015,2,23,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1276,2015,2,23,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1277,2015,2,23,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1278,2015,2,23,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1279,2015,2,23,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1280,2015,2,23,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1281,2015,2,23,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1282,2015,2,23,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1283,2015,2,23,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1284,2015,2,23,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1285,2015,2,23,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1286,2015,2,23,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1287,2015,2,23,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1288,2015,2,23,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1289,2015,2,23,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1290,2015,2,23,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1291,2015,2,23,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1292,2015,2,23,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1293,2015,2,23,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1294,2015,2,23,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1295,2015,2,23,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1296,2015,2,23,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1297,2015,2,24,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1298,2015,2,24,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1299,2015,2,24,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1300,2015,2,24,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1301,2015,2,24,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1302,2015,2,24,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1303,2015,2,24,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1304,2015,2,24,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1305,2015,2,24,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1306,2015,2,24,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1307,2015,2,24,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1308,2015,2,24,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1309,2015,2,24,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1310,2015,2,24,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1311,2015,2,24,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1312,2015,2,24,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1313,2015,2,24,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1314,2015,2,24,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1315,2015,2,24,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1316,2015,2,24,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1317,2015,2,24,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1318,2015,2,24,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1319,2015,2,24,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1320,2015,2,24,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1321,2015,2,25,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1322,2015,2,25,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1323,2015,2,25,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1324,2015,2,25,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1325,2015,2,25,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1326,2015,2,25,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1327,2015,2,25,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1328,2015,2,25,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1329,2015,2,25,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1330,2015,2,25,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1331,2015,2,25,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1332,2015,2,25,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1333,2015,2,25,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1334,2015,2,25,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1335,2015,2,25,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1336,2015,2,25,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1337,2015,2,25,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1338,2015,2,25,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1339,2015,2,25,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1340,2015,2,25,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1341,2015,2,25,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1342,2015,2,25,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1343,2015,2,25,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1344,2015,2,25,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1345,2015,2,26,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1346,2015,2,26,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1347,2015,2,26,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1348,2015,2,26,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1349,2015,2,26,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1350,2015,2,26,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1351,2015,2,26,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1352,2015,2,26,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1353,2015,2,26,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1354,2015,2,26,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1355,2015,2,26,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1356,2015,2,26,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1357,2015,2,26,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1358,2015,2,26,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1359,2015,2,26,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1360,2015,2,26,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1361,2015,2,26,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1362,2015,2,26,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1363,2015,2,26,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1364,2015,2,26,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1365,2015,2,26,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1366,2015,2,26,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1367,2015,2,26,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1368,2015,2,26,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1369,2015,2,27,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1370,2015,2,27,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1371,2015,2,27,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1372,2015,2,27,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1373,2015,2,27,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1374,2015,2,27,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1375,2015,2,27,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1376,2015,2,27,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1377,2015,2,27,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1378,2015,2,27,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1379,2015,2,27,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1380,2015,2,27,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1381,2015,2,27,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1382,2015,2,27,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1383,2015,2,27,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1384,2015,2,27,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1385,2015,2,27,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1386,2015,2,27,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1387,2015,2,27,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1388,2015,2,27,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1389,2015,2,27,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1390,2015,2,27,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1391,2015,2,27,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1392,2015,2,27,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1393,2015,2,28,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1394,2015,2,28,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1395,2015,2,28,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1396,2015,2,28,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1397,2015,2,28,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1398,2015,2,28,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1399,2015,2,28,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.300000,0.000000,0.000000,0.000000,0.000000,11.700000
1400,2015,2,28,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,34.100000,0.000000,0.000000,0.000000,0.000000,27.900000
1401,2015,2,28,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50.600000,0.000000,0.000000,0.000000,0.000000,41.400000
1402,2015,2,28,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,63.800000,0.000000,0.000000,0.000000,0.000000,52.200000
1403,2015,2,28,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,74.800000,0.000000,0.000000,0.000000,0.000000,61.200000
1404,2015,2,28,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,81.400000,0.000000,0.000000,0.000000,0.000000,66.600000
1405,2015,2,28,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,82.500000,0.000000,0.000000,0.000000,0.000000,67.500000
1406,2015,2,28,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,79.200000,0.000000,0.000000,0.000000,0.000000,64.800000
1407,2015,2,28,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,71.500000,0.000000,0.000000,0.000000,0.000000,58.500000
1408,2015,2,28,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,58.300000,0.000000,0.000000,0.000000,0.000000,47.700000
1409,2015,2,28,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,42.900000,0.000000,0.000000,0.000000,0.000000,35.100000
1410,2015,2,28,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1411,2015,2,28,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.600000,0.000000,0.000000,0.000000,0.000000,5.400000
1412,2015,2,28,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1413,2015,2,28,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1414,2015,2,28,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1415,2015,2,28,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1416,2015,2,28,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1417,2015,3,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1418,2015,3,1,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1419,2015,3,1,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1420,2015,3,1,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1421,2015,3,1,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1422,2015,3,1,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1423,2015,3,1,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.200000,0.000000,0.000000,0.000000,0.000000,1.800000
1424,2015,3,1,8,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,25.300000,0.000000,0.000000,0.000000,0.000000,20.700000
1425,2015,3,1,9,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.100000,0.000000,0.000000,0.000000,0.000000,36.900000
1426,2015,3,1,10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,62.700000,0.000000,0.000000,0.000000,0.000000,51.300000
1427,2015,3,1,11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,75.900000,0.000000,0.000000,0.000000,0.000000,62.100000
1428,2015,3,1,12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.600000,0.000000,0.000000,0.000000,0.000000,68.400000
1429,2015,3,1,13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.900000,0.000000,0.000000,0.000000,0.000000,71.100000
1430,2015,3,1,14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,83.600000,0.000000,0.000000,0.000000,0.000000,68.400000
1431,2015,3,1,15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.700000,0.000000,0.000000,0.000000,0.000000,60.300000
1432,2015,3,1,16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,59.400000,0.000000,0.000000,0.000000,0.000000,48.600000
1433,2015,3,1,17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,41.800000,0.000000,0.000000,0.000000,0.000000,34.200000
1434,2015,3,1,18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,19.800000,0.000000,0.000000,0.000000,0.000000,16.200000
1435,2015,3,1,19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1436,2015,3,1,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1437,2015,3,1,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
