hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6,bus7,bus8,bus9,bus10,bus11,bus12,bus13,bus14
1277,2015,2,23,5,0.000000,80.651604,350.109728,177.656529,28.246645,41.626634,0.000000,0.000000,109.641582,33.449974,13.008323,22.671649,50.174961,55.378290
1278,2015,2,23,6,0.000000,92.115710,399.875569,202.909259,32.261723,47.543592,0.000000,0.000000,125.226426,38.204672,14.857373,25.894278,57.307008,63.249957
1279,2015,2,23,7,0.000000,105.767009,459.136047,232.979862,37.042823,54.589424,0.000000,0.000000,143.784643,43.866501,17.059195,29.731740,65.799752,72.623430
1280,2015,2,23,8,0.000000,115.661462,502.088005,254.775017,40.508162,59.696238,0.000000,0.000000,157.235628,47.970192,18.655074,32.513130,71.955287,79.417317
1281,2015,2,23,9,0.000000,123.266714,535.102510,271.527600,43.171752,63.621530,0.000000,0.000000,167.574565,51.124444,19.881728,34.651012,76.686665,84.639357
1282,2015,2,23,10,0.000000,127.750566,554.566974,281.404473,44.742134,65.935776,0.000000,0.000000,173.670125,52.984106,20.604930,35.911449,79.476159,87.718131
1283,2015,2,23,11,0.000000,131.077240,569.008113,288.732355,45.907236,67.652769,0.000000,0.000000,178.192562,54.363832,21.141490,36.846598,81.545749,90.002345
1284,2015,2,23,12,0.000000,134.982935,585.962786,297.335681,47.275129,69.668612,0.000000,0.000000,183.502147,55.983706,21.771441,37.944512,83.975559,92.684135
1285,2015,2,23,13,0.000000,138.894375,602.942402,305.951665,48.645035,71.687419,0.000000,0.000000,188.819542,57.605962,22.402319,39.044041,86.408943,95.369870
1286,2015,2,23,14,0.000000,141.564954,614.535423,311.834323,49.580353,73.065783,0.000000,0.000000,192.450053,58.713575,22.833057,39.794757,88.070363,97.203586
1287,2015,2,23,15,0.000000,144.049155,625.319373,317.306433,50.450395,74.347951,0.000000,0.000000,195.827192,59.743889,23.233735,40.493080,89.615834,98.909328
1288,2015,2,23,16,0.000000,147.762025,641.436995,325.485015,51.750755,76.264271,0.000000,0.000000,200.874643,61.283789,23.832585,41.536791,91.925684,101.458718
1289,2015,2,23,17,0.000000,147.883399,641.963880,325.752372,51.793264,76.326916,0.000000,0.000000,201.039644,61.334129,23.852161,41.570909,92.001193,101.542058
1290,2015,2,23,18,0.000000,142.122677,616.956504,313.062854,49.775684,73.353640,0.000000,0.000000,193.208247,58.944889,22.923012,39.951536,88.417333,97.586538
1291,2015,2,23,19,0.000000,136.011834,590.429250,299.602104,47.635481,70.199656,0.000000,0.000000,184.900880,56.410438,21.937393,38.233741,84.615657,93.390614
1292,2015,2,23,20,0.000000,135.213984,586.965774,297.844628,47.356050,69.787863,0.000000,0.000000,183.816246,56.079533,21.808707,38.009461,84.119299,92.842782
1293,2015,2,23,21,0.000000,126.523461,549.240093,278.701448,44.312364,65.302431,0.000000,0.000000,172.001940,52.475168,20.407010,35.566503,78.712752,86.875556
1294,2015,2,23,22,0.000000,115.609594,501.862845,254.660764,40.489996,59.669468,0.000000,0.000000,157.165116,47.948679,18.646709,32.498549,71.923019,79.381703
1295,2015,2,23,23,0.000000,105.196135,456.657876,231.722362,36.842886,54.294779,0.000000,0.000000,143.008571,43.629733,16.967119,29.571264,65.444600,72.231448
1296,2015,2,23,24,0.000000,97.623589,423.785350,215.041823,34.190750,50.386369,0.000000,0.000000,132.714096,40.489046,15.745740,27.442576,60.733569,67.031865
1297,2015,2,24,1,0.000000,91.425630,396.879925,201.389176,32.020036,47.187422,0.000000,0.000000,124.288299,37.918464,14.746069,25.700292,56.877696,62.776124
1298,2015,2,24,2,0.000000,84.005418,364.668681,185.044192,29.421252,43.357635,0.000000,0.000000,114.200914,34.840957,13.549261,23.614426,52.261435,57.681139
1299,2015,2,24,3,0.000000,80.093047,347.685024,176.426159,28.051021,41.338347,0.000000,0.000000,108.882253,33.218314,12.918233,22.514635,49.827472,54.994765
1300,2015,2,24,4,0.000000,79.220250,343.896201,174.503593,27.745341,40.887871,0.000000,0.000000,107.695732,32.856325,12.777460,22.269287,49.284487,54.395471
1301,2015,2,24,5,0.000000,83.226128,361.285773,183.327600,29.148321,42.955421,0.000000,0.000000,113.141511,34.517749,13.423569,23.395363,51.776624,57.146051
1302,2015,2,24,6,0.000000,95.090296,412.788290,209.461574,33.303514,49.078862,0.000000,0.000000,129.270218,39.438372,15.337145,26.730452,59.157557,65.292415
1303,2015,2,24,7,0.000000,107.910493,468.440941,237.701454,37.793537,55.695738,0.000000,0.000000,146.698596,44.755504,17.404918,30.334286,67.133256,74.095223
1304,2015,2,24,8,0.000000,116.659008,506.418368,256.972378,40.857533,60.211101,0.000000,0.000000,158.591739,48.383921,18.815969,32.793546,72.575881,80.102268
1305,2015,2,24,9,0.000000,124.356076,539.831444,273.927208,43.553280,64.183781,0.000000,0.000000,169.055495,51.576253,20.057432,34.957238,77.364379,85.387351
1306,2015,2,24,10,0.000000,127.673666,554.233151,281.235081,44.715201,65.896086,0.000000,0.000000,173.565583,52.952212,20.592527,35.889832,79.428318,87.665329
1307,2015,2,24,11,0.000000,126.787361,550.385687,279.282758,44.404790,65.438638,0.000000,0.000000,172.360698,52.584620,20.449574,35.640687,78.876930,87.056759
1308,2015,2,24,12,0.000000,126.659499,549.830636,279.001108,44.360009,65.372645,0.000000,0.000000,172.186876,52.531589,20.428951,35.604744,78.797384,86.968965
1309,2015,2,24,13,0.000000,125.368174,544.224976,276.156622,43.907747,64.706154,0.000000,0.000000,170.431388,51.996017,20.220673,35.241745,77.994025,86.082294
1310,2015,2,24,14,0.000000,123.268838,535.111729,271.532279,43.172496,63.622626,0.000000,0.000000,167.577452,51.125324,19.882071,34.651609,76.687987,84.640815
1311,2015,2,24,15,0.000000,119.996181,520.905079,264.323384,42.026312,61.933513,0.000000,0.000000,163.128448,49.768001,19.354223,33.731645,74.652002,82.393691
1312,2015,2,24,16,0.000000,117.992375,512.206533,259.909472,41.324519,60.899291,0.000000,0.000000,160.404381,48.936930,19.031028,33.168364,73.405395,81.017806
1313,2015,2,24,17,0.000000,115.164512,499.930738,253.680353,40.334115,59.439748,0.000000,0.000000,156.560051,47.764083,18.574921,32.373434,71.646125,79.076093
1314,2015,2,24,18,0.000000,109.279518,474.383900,240.717096,38.273011,56.402332,0.000000,0.000000,148.559714,45.323303,17.625729,30.719127,67.984954,75.035245
1315,2015,2,24,19,0.000000,105.731134,458.980312,232.900838,37.030259,54.570908,0.000000,0.000000,143.735873,43.851622,17.053409,29.721655,65.777433,72.598797
1316,2015,2,24,20,0.000000,105.125979,456.353329,231.567825,36.818315,54.258570,0.000000,0.000000,142.913198,43.600637,16.955803,29.551543,65.400955,72.183276
1317,2015,2,24,21,0.000000,99.745085,432.994793,219.714980,34.933762,51.481334,0.000000,0.000000,135.598157,41.368929,16.087917,28.038941,62.053394,68.488561
1318,2015,2,24,22,0.000000,96.907258,420.675747,213.463914,33.939869,50.016649,0.000000,0.000000,131.740282,40.191950,15.630203,27.241211,60.287926,66.540007
1319,2015,2,24,23,0.000000,92.798315,402.838769,204.412878,32.500792,47.895905,0.000000,0.000000,126.154391,38.487780,14.967470,26.086162,57.731671,63.718659
1320,2015,2,24,24,0.000000,88.278685,383.218992,194.457195,30.917880,45.563192,0.000000,0.000000,120.010194,36.613279,14.238498,24.815667,54.919919,60.615318
1321,2015,2,25,1,0.000000,83.925933,364.323637,184.869107,29.393414,43.316611,0.000000,0.000000,114.092859,34.807991,13.536441,23.592083,52.211986,57.626563
1322,2015,2,25,2,0.000000,78.630837,341.337551,173.205254,27.538911,40.583658,0.000000,0.000000,106.894456,32.611868,12.682393,22.103599,48.917802,53.990759
1323,2015,2,25,3,0.000000,75.430825,327.446253,166.156379,26.418169,38.932039,0.000000,0.000000,102.544209,31.284674,12.166262,21.204057,46.927011,51.793516
1324,2015,2,25,4,0.000000,75.485353,327.682961,166.276492,26.437267,38.960182,0.000000,0.000000,102.618337,31.307289,12.175057,21.219385,46.960934,51.830957
1325,2015,2,25,5,0.000000,79.492238,345.076904,175.102718,27.840599,41.028252,0.000000,0.000000,108.065485,32.969131,12.821329,22.345744,49.453696,54.582228
1326,2015,2,25,6,0.000000,91.814031,398.565976,202.244731,32.156066,47.387887,0.000000,0.000000,124.816309,38.079552,14.808715,25.809474,57.119328,63.042814
1327,2015,2,25,7,0.000000,101.632109,441.186388,223.871649,35.594656,52.455282,0.000000,0.000000,138.163466,42.151566,16.392276,28.569395,63.227349,69.784259
1328,2015,2,25,8,0.000000,106.076163,460.478090,233.660857,37.151099,54.748987,0.000000,0.000000,144.204922,43.994722,17.109059,29.818645,65.992083,72.835706
1329,2015,2,25,9,0.000000,109.548657,475.552236,241.309946,38.367272,56.541242,0.000000,0.000000,148.925594,45.434927,17.669138,30.794784,68.152391,75.220046
1330,2015,2,25,10,0.000000,110.282688,478.738672,242.926842,38.624351,56.920097,0.000000,0.000000,149.923469,45.739364,17.787530,31.001124,68.609045,75.724057
1331,2015,2,25,11,0.000000,110.399436,479.245479,243.184011,38.665240,56.980354,0.000000,0.000000,150.082183,45.787785,17.806361,31.033943,68.681677,75.804221
1332,2015,2,25,12,0.000000,109.535335,475.494403,241.280599,38.362606,56.534366,0.000000,0.000000,148.907483,45.429402,17.666989,30.791039,68.144102,75.210898
1333,2015,2,25,13,0.000000,109.023521,473.272611,240.153193,38.183353,56.270204,0.000000,0.000000,148.211699,45.217128,17.584439,30.647165,67.825693,74.859468
1334,2015,2,25,14,0.000000,109.297726,474.462941,240.757204,38.279388,56.411730,0.000000,0.000000,148.584467,45.330854,17.628666,30.724246,67.996281,75.047748
1335,2015,2,25,15,0.000000,109.387239,474.851515,240.954378,38.310738,56.457930,0.000000,0.000000,148.706154,45.367979,17.643103,30.749408,68.051969,75.109210
1336,2015,2,25,16,0.000000,109.903854,477.094152,242.092361,38.491673,56.724570,0.000000,0.000000,149.408466,45.582244,17.726428,30.894632,68.373366,75.463937
1337,2015,2,25,17,0.000000,108.787559,472.248295,239.633424,38.100712,56.148417,0.000000,0.000000,147.890921,45.119264,17.546380,30.580834,67.678896,74.697448
1338,2015,2,25,18,0.000000,104.098667,451.893754,229.304898,36.458519,53.728344,0.000000,0.000000,141.516621,43.174562,16.790108,29.262759,64.761844,71.477887
1339,2015,2,25,19,0.000000,101.944260,442.541444,224.559247,35.703981,52.616392,0.000000,0.000000,138.587819,42.281030,16.442623,28.657142,63.421545,69.998594
1340,2015,2,25,20,0.000000,103.154314,447.794305,227.224711,36.127778,53.240936,0.000000,0.000000,140.232824,42.782895,16.637793,28.997296,64.174343,70.829460
1341,2015,2,25,21,0.000000,97.592671,423.651134,214.973718,34.179922,50.370411,0.000000,0.000000,132.672064,40.476223,15.740753,27.433884,60.714334,67.010636
1342,2015,2,25,22,0.000000,94.999313,412.393329,209.261159,33.271649,49.031903,0.000000,0.000000,129.146531,39.400637,15.322470,26.704876,59.100955,65.229943
1343,2015,2,25,23,0.000000,91.301580,396.341420,201.115922,31.976590,47.123396,0.000000,0.000000,124.119659,37.867015,14.726061,25.665421,56.800522,62.690947
1344,2015,2,25,24,0.000000,87.540079,380.012693,192.830220,30.659198,45.181976,0.000000,0.000000,119.006098,36.306945,14.119368,24.608041,54.460418,60.108165
1345,2015,2,26,1,0.000000,82.870170,359.740552,182.543507,29.023654,42.771700,0.000000,0.000000,112.657604,34.370116,13.366156,23.295301,51.555175,56.901637
1346,2015,2,26,2,0.000000,76.931013,333.958590,169.460940,26.943580,39.706329,0.000000,0.000000,104.583635,31.906872,12.408228,21.625769,47.860307,52.823599
1347,2015,2,26,3,0.000000,73.556628,319.310339,162.027964,25.761768,37.964711,0.000000,0.000000,99.996338,30.507357,11.863972,20.677209,45.761036,50.506625
1348,2015,2,26,4,0.000000,72.987296,316.838860,160.773859,25.562371,37.670862,0.000000,0.000000,99.222361,30.271229,11.772144,20.517166,45.406843,50.115701
1349,2015,2,26,5,0.000000,77.398084,335.986151,170.489788,27.107163,39.947398,0.000000,0.000000,105.218593,32.100588,12.483562,21.757065,48.150881,53.144306
1350,2015,2,26,6,0.000000,89.634472,389.104482,197.443676,31.392718,46.262953,0.000000,0.000000,121.853315,37.175587,14.457173,25.196787,55.763381,61.546250
1351,2015,2,26,7,0.000000,100.231043,435.104344,220.785431,35.103960,51.732151,0.000000,0.000000,136.258791,41.570479,16.166297,28.175547,62.355718,68.822237
1352,2015,2,26,8,0.000000,105.616211,458.481431,232.647690,36.990009,54.511593,0.000000,0.000000,143.579641,43.803958,17.034873,29.689350,65.705938,72.519887
1353,2015,2,26,9,0.000000,109.469175,475.207201,241.134864,38.339435,56.500219,0.000000,0.000000,148.817542,45.401962,17.656319,30.772441,68.102943,75.165470
1354,2015,2,26,10,0.000000,110.907036,481.448978,244.302135,38.843017,57.242341,0.000000,0.000000,150.772238,45.998310,17.888232,31.176632,68.997465,76.152758
1355,2015,2,26,11,0.000000,111.054920,482.090942,244.627888,38.894811,57.318668,0.000000,0.000000,150.973278,46.059644,17.912084,31.218203,69.089466,76.254300
1356,2015,2,26,12,0.000000,109.774558,476.532874,241.807552,38.446389,56.657836,0.000000,0.000000,149.232694,45.528618,17.705574,30.858286,68.292928,75.375157
1357,2015,2,26,13,0.000000,109.448725,475.118427,241.089817,38.332272,56.489664,0.000000,0.000000,148.789741,45.393480,17.653020,30.766692,68.090220,75.151428
1358,2015,2,26,14,0.000000,109.167380,473.897107,240.470082,38.233737,56.344454,0.000000,0.000000,148.407268,45.276794,17.607642,30.687605,67.915190,74.958247
1359,2015,2,26,15,0.000000,108.559393,471.257824,239.130828,38.020801,56.030654,0.000000,0.000000,147.580741,45.024633,17.509579,30.516696,67.536949,74.540781
1360,2015,2,26,16,0.000000,109.585740,475.713213,241.391630,38.380259,56.560382,0.000000,0.000000,148.976006,45.450307,17.675119,30.805208,68.175460,75.245508
1361,2015,2,26,17,0.000000,109.047612,473.377191,240.206260,38.191790,56.282638,0.000000,0.000000,148.244449,45.227120,17.588325,30.653937,67.840680,74.876010
1362,2015,2,26,18,0.000000,105.306062,457.135070,231.964504,36.881386,54.351516,0.000000,0.000000,143.158010,43.675325,16.984849,29.602165,65.512988,72.306927
1363,2015,2,26,19,0.000000,103.008466,447.161177,226.903442,36.076698,53.165660,0.000000,0.000000,140.034551,42.722405,16.614269,28.956297,64.083608,70.729316
1364,2015,2,26,20,0.000000,104.574749,453.960431,230.353595,36.625258,53.974064,0.000000,0.000000,142.163829,43.372016,16.866895,29.396588,65.058024,71.804782
1365,2015,2,26,21,0.000000,97.590433,423.641418,214.968788,34.179138,50.369256,0.000000,0.000000,132.669022,40.475295,15.740392,27.433255,60.712942,67.009099
1366,2015,2,26,22,0.000000,94.033993,408.202863,207.134786,32.933564,48.533674,0.000000,0.000000,127.834230,39.000274,15.166773,26.433519,58.500410,64.567119
1367,2015,2,26,23,0.000000,91.089840,395.422256,200.649510,31.902433,47.014111,0.000000,0.000000,123.831811,37.779196,14.691910,25.605900,56.668795,62.545559
1368,2015,2,26,24,0.000000,86.892171,377.200116,191.403031,30.432281,44.847572,0.000000,0.000000,118.125302,36.038228,14.014866,24.425910,54.057341,59.663288
1369,2015,2,27,1,0.000000,82.114596,356.460595,180.879156,28.759029,42.381727,0.000000,0.000000,111.630441,34.056745,13.244290,23.082905,51.085117,56.382833
1370,2015,2,27,2,0.000000,76.485515,332.024679,168.479614,26.787554,39.476395,0.000000,0.000000,103.978005,31.722103,12.336373,21.500537,47.583155,52.517704
1371,2015,2,27,3,0.000000,73.039904,317.067231,160.889741,25.580796,37.698015,0.000000,0.000000,99.293878,30.293048,11.780630,20.531954,45.439571,50.151823
1372,2015,2,27,4,0.000000,73.074473,317.217296,160.965889,25.592903,37.715857,0.000000,0.000000,99.340873,30.307385,11.786205,20.541672,45.461078,50.175560
1373,2015,2,27,5,0.000000,77.683990,337.227274,171.119572,27.207296,40.094963,0.000000,0.000000,105.607267,32.219166,12.529676,21.837435,48.328749,53.340620
1374,2015,2,27,6,0.000000,89.292388,387.619492,196.690146,31.272910,46.086394,0.000000,0.000000,121.388270,37.033709,14.401998,25.100625,55.550564,61.311363
1375,2015,2,27,7,0.000000,100.359875,435.663606,221.069218,35.149081,51.798645,0.000000,0.000000,136.433932,41.623911,16.187077,28.211762,62.435867,68.910698
1376,2015,2,27,8,0.000000,104.649253,454.283852,230.517709,36.651351,54.012517,0.000000,0.000000,142.265113,43.402916,16.878912,29.417532,65.104374,71.855938
1377,2015,2,27,9,0.000000,108.789293,472.255823,239.637244,38.101319,56.149312,0.000000,0.000000,147.893278,45.119983,17.546660,30.581322,67.679975,74.698639
1378,2015,2,27,10,0.000000,110.812881,481.040250,244.094734,38.810041,57.193745,0.000000,0.000000,150.644240,45.959260,17.873045,31.150165,68.938889,76.088108
1379,2015,2,27,11,0.000000,110.974565,481.742121,244.450885,38.866668,57.277195,0.000000,0.000000,150.864040,46.026317,17.899123,31.195615,69.039476,76.199125
1380,2015,2,27,12,0.000000,109.929411,477.205094,242.148657,38.500623,56.737761,0.000000,0.000000,149.443209,45.592843,17.730550,30.901816,68.389265,75.481485
1381,2015,2,27,13,0.000000,108.787083,472.246233,239.632377,38.100545,56.148172,0.000000,0.000000,147.890275,45.119067,17.546304,30.580701,67.678600,74.697122
1382,2015,2,27,14,0.000000,108.171134,469.572390,238.275586,37.884821,55.830263,0.000000,0.000000,147.052925,44.863604,17.446957,30.407554,67.295406,74.274189
1383,2015,2,27,15,0.000000,108.663679,471.710533,239.360546,38.057325,56.084479,0.000000,0.000000,147.722513,45.067885,17.526400,30.546011,67.601828,74.612388
1384,2015,2,27,16,0.000000,109.868947,476.942619,242.015469,38.479447,56.706553,0.000000,0.000000,149.361011,45.567766,17.720798,30.884819,68.351649,75.439968
1385,2015,2,27,17,0.000000,108.074750,469.153985,238.063275,37.851065,55.780516,0.000000,0.000000,146.921896,44.823629,17.431411,30.380460,67.235444,74.208008
1386,2015,2,27,18,0.000000,102.983130,447.051191,226.847632,36.067824,53.152583,0.000000,0.000000,140.000108,42.711897,16.610182,28.949175,64.067846,70.711919
1387,2015,2,27,19,0.000000,101.277326,439.646274,223.090147,35.470400,52.272168,0.000000,0.000000,137.681158,42.004421,16.335053,28.469663,63.006632,69.540653
1388,2015,2,27,20,0.000000,102.202252,443.661389,225.127541,35.794337,52.749549,0.000000,0.000000,138.938545,42.388031,16.484234,28.729665,63.582046,70.175740
1389,2015,2,27,21,0.000000,96.799064,420.206076,213.225588,33.901976,49.960807,0.000000,0.000000,131.593198,40.147077,15.612752,27.210797,60.220616,66.465717
1390,2015,2,27,22,0.000000,96.035470,416.891303,211.543570,33.634542,49.566694,0.000000,0.000000,130.555132,39.830379,15.489592,26.996146,59.745569,65.941406
1391,2015,2,27,23,0.000000,93.342501,405.201087,205.611592,32.691383,48.176775,0.000000,0.000000,126.894183,38.713480,15.055242,26.239136,58.070219,64.092316
1392,2015,2,27,24,0.000000,89.332666,387.794338,196.778868,31.287017,46.107182,0.000000,0.000000,121.443025,37.050414,14.408494,25.111948,55.575622,61.339019
1393,2015,2,28,1,0.000000,83.335359,361.759946,183.568210,29.186577,43.011798,0.000000,0.000000,113.290004,34.563052,13.441187,23.426069,51.844578,57.221053
1394,2015,2,28,2,0.000000,77.333092,335.704023,170.346627,27.084401,39.913854,0.000000,0.000000,105.130241,32.073633,12.473079,21.738796,48.110449,53.099681
1395,2015,2,28,3,0.000000,73.422011,318.725965,161.731435,25.714621,37.895232,0.000000,0.000000,99.813333,30.451525,11.842260,20.639367,45.677288,50.414192
1396,2015,2,28,4,0.000000,72.647244,315.362692,160.024805,25.443274,37.495352,0.000000,0.000000,98.760079,30.130193,11.717297,20.421576,45.195290,49.882209
1397,2015,2,28,5,0.000000,74.039707,321.407390,163.092072,25.930957,38.214042,0.000000,0.000000,100.653057,30.707712,11.941888,20.813005,46.061569,50.838324
1398,2015,2,28,6,0.000000,78.049319,338.813172,171.924306,27.335245,40.283519,0.000000,0.000000,106.103913,32.370685,12.588600,21.940131,48.556028,53.591468
1399,2015,2,28,7,0.000000,84.389642,366.336604,185.890548,29.555819,43.555944,0.000000,0.000000,114.723246,35.000312,13.611233,23.722434,52.500469,57.944962
1400,2015,2,28,8,0.000000,92.489389,401.497717,203.732387,32.392597,47.736459,0.000000,0.000000,125.734423,38.359654,14.917643,25.999321,57.539482,63.506539
1401,2015,2,28,9,0.000000,99.141154,430.373118,218.384661,34.722247,51.169628,0.000000,0.000000,134.777144,41.118451,15.990509,27.869172,61.677676,68.073880
1402,2015,2,28,10,0.000000,100.934809,438.159399,222.335661,35.350440,52.095385,0.000000,0.000000,137.215523,41.862363,16.279808,28.373379,62.793544,69.305468
1403,2015,2,28,11,0.000000,101.104787,438.897277,222.710083,35.409971,52.183116,0.000000,0.000000,137.446600,41.932861,16.307224,28.421161,62.899291,69.422181
1404,2015,2,28,12,0.000000,100.924273,438.113664,222.312454,35.346750,52.089947,0.000000,0.000000,137.201201,41.857993,16.278109,28.370418,62.786990,69.298233
1405,2015,2,28,13,0.000000,101.176626,439.209133,222.868329,35.435132,52.220194,0.000000,0.000000,137.544261,41.962656,16.318811,28.441356,62.943984,69.471508
1406,2015,2,28,14,0.000000,103.142246,447.741917,227.198128,36.123552,53.234708,0.000000,0.000000,140.216418,42.777890,16.635846,28.993903,64.166835,70.821174
1407,2015,2,28,15,0.000000,105.578428,458.317415,232.564463,36.976777,54.492092,0.000000,0.000000,143.528278,43.788288,17.028779,29.678729,65.682432,72.493944
1408,2015,2,28,16,0.000000,108.011452,468.879205,237.923843,37.828896,55.747846,0.000000,0.000000,146.835844,44.797376,17.421202,30.362666,67.196064,74.164545
1409,2015,2,28,17,0.000000,107.857084,468.209091,237.583806,37.774831,55.668172,0.000000,0.000000,146.625989,44.733353,17.396304,30.319272,67.100029,74.058550
1410,2015,2,28,18,0.000000,105.893704,459.686034,233.258943,37.087196,54.654815,0.000000,0.000000,143.956879,43.919048,17.079630,29.767355,65.878572,72.710424
1411,2015,2,28,19,0.000000,102.388606,444.470355,225.538036,35.859604,52.845732,0.000000,0.000000,139.191884,42.465321,16.514291,28.782051,63.697981,70.303697
1412,2015,2,28,20,0.000000,102.002919,442.796080,224.688457,35.724525,52.646668,0.000000,0.000000,138.667562,42.305358,16.452084,28.673632,63.458037,70.038870
1413,2015,2,28,21,0.000000,97.216322,422.017397,214.144709,34.048113,50.176166,0.000000,0.000000,132.160437,40.320133,15.680052,27.328090,60.480200,66.752221
1414,2015,2,28,22,0.000000,94.576855,410.559434,208.330583,33.123691,48.813860,0.000000,0.000000,128.572222,39.225424,15.254331,26.586120,58.838135,64.939868
1415,2015,2,28,23,0.000000,91.159036,395.722637,200.801933,31.926667,47.049825,0.000000,0.000000,123.925879,37.807895,14.703070,25.625351,56.711843,62.593071
1416,2015,2,28,24,0.000000,85.800965,372.463173,188.999360,30.050107,44.284369,0.000000,0.000000,116.641864,35.585653,13.838865,24.119165,53.378480,58.914026
1417,2015,3,1,1,0.000000,81.002565,351.633254,178.429613,28.369562,41.807775,0.000000,0.000000,110.118694,33.595534,13.064930,22.770306,50.393301,55.619273
1418,2015,3,1,2,0.000000,76.073271,330.235121,167.571537,26.643173,39.263624,0.000000,0.000000,103.417580,31.551126,12.269882,21.384652,47.326689,52.234642
1419,2015,3,1,3,0.000000,72.869157,316.326019,160.513628,25.520995,37.609888,0.000000,0.000000,99.061758,30.222231,11.753090,20.483957,45.333347,50.034583
1420,2015,3,1,4,0.000000,72.231700,313.558808,159.109459,25.297738,37.280877,0.000000,0.000000,98.195168,29.957848,11.650274,20.304764,44.936772,49.596882
1421,2015,3,1,5,0.000000,72.934017,316.607578,160.656499,25.543711,37.643364,0.000000,0.000000,99.149932,30.249132,11.763551,20.502189,45.373698,50.079118
1422,2015,3,1,6,0.000000,74.481519,323.325306,164.065282,26.085693,38.442075,0.000000,0.000000,101.253678,30.890953,12.013148,20.937201,46.336429,51.141688
1423,2015,3,1,7,0.000000,79.122632,343.472441,174.288563,27.711152,40.837488,0.000000,0.000000,107.563026,32.815838,12.761715,22.241846,49.223757,54.328443
1424,2015,3,1,8,0.000000,87.226766,378.652598,192.140066,30.549467,45.020266,0.000000,0.000000,118.580166,36.177000,14.068833,24.519967,54.265500,59.893033
1425,2015,3,1,9,0.000000,92.736258,402.569376,204.276180,32.479058,47.863875,0.000000,0.000000,126.070028,38.462042,14.957461,26.068718,57.693063,63.676048
1426,2015,3,1,10,0.000000,96.240529,417.781467,211.995267,33.706360,49.672531,0.000000,0.000000,130.833899,39.915427,15.522666,27.053789,59.873140,66.082207
1427,2015,3,1,11,0.000000,97.221108,422.038172,214.155251,34.049789,50.178636,0.000000,0.000000,132.166944,40.322118,15.680824,27.329436,60.483178,66.755507
1428,2015,3,1,12,0.000000,98.765728,428.743392,217.557687,34.590762,50.975860,0.000000,0.000000,134.266774,40.962744,15.929956,27.763638,61.444117,67.816099
1429,2015,3,1,13,0.000000,99.384653,431.430151,218.921032,34.807528,51.295305,0.000000,0.000000,135.108168,41.219441,16.029783,27.937621,61.829162,68.241075
1430,2015,3,1,14,0.000000,100.245627,435.167655,220.817557,35.109068,51.739679,0.000000,0.000000,136.278618,41.576528,16.168650,28.179646,62.364791,68.832251
1431,2015,3,1,15,0.000000,100.061517,434.368430,220.412006,35.044587,51.644654,0.000000,0.000000,136.028330,41.500169,16.138954,28.127892,62.250253,68.705835
1432,2015,3,1,16,0.000000,99.026004,429.873252,218.131013,34.681918,51.110196,0.000000,0.000000,134.620604,41.070693,15.971936,27.836803,61.606039,67.994814
1433,2015,3,1,17,0.000000,98.483441,427.517977,216.935874,34.491896,50.830163,0.000000,0.000000,133.883018,40.845667,15.884426,27.684285,61.268500,67.622270
1434,2015,3,1,18,0.000000,99.227571,430.748257,218.575018,34.752513,51.214230,0.000000,0.000000,134.894624,41.154292,16.004447,27.893465,61.731438,68.133217
1435,2015,3,1,19,0.000000,98.234871,426.438933,216.388334,34.404840,50.701869,0.000000,0.000000,133.545101,40.742573,15.844334,27.614411,61.113860,67.451594
1436,2015,3,1,20,0.000000,100.072045,434.414132,220.435196,35.048274,51.650088,0.000000,0.000000,136.042642,41.504535,16.140652,28.130851,62.256802,68.713063
1437,2015,3,1,21,0.000000,93.568340,406.181459,206.109063,32.770479,48.293337,0.000000,0.000000,127.201200,38.807146,15.091668,26.302621,58.210719,64.247386
1438,2015,3,1,22,0.000000,89.402308,388.096654,196.932272,31.311407,46.143127,0.000000,0.000000,121.537699,37.079298,14.419727,25.131524,55.618947,61.386838
1439,2015,3,1,23,0.000000,85.352135,370.514796,188.010693,29.892913,44.052715,0.000000,0.000000,116.031704,35.399503,13.766473,23.992996,53.099254,58.605844
1440,2015,3,1,24,0.000000,81.046778,351.825184,178.527004,28.385047,41.830595,0.000000,0.000000,110.178800,33.613871,13.072061,22.782735,50.420807,55.649631
1441,2015,3,2,1,0.000000,76.873194,333.707596,169.333579,26.923330,39.676487,0.000000,0.000000,104.505033,31.882891,12.398902,21.609515,47.824337,52.783898
1442,2015,3,2,2,0.000000,73.106890,317.358021,161.037297,25.604257,37.732589,0.000000,0.000000,99.384943,30.320830,11.791434,20.550785,45.481245,50.197819
1443,2015,3,2,3,0.000000,71.105463,308.669796,156.628623,24.903296,36.699594,0.000000,0.000000,96.664108,29.490745,11.468623,19.988171,44.236117,48.823566
1444,2015,3,2,4,0.000000,71.295913,309.496546,157.048141,24.969997,36.797891,0.000000,0.000000,96.923016,29.569734,11.499341,20.041708,44.354601,48.954337
1445,2015,3,2,5,0.000000,75.791639,329.012552,166.951168,26.544537,39.118265,0.000000,0.000000,103.034716,31.434320,12.224458,21.305484,47.151480,52.041264
