hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6
1512,2015,3,4,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1513,2015,3,5,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1514,2015,3,5,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1515,2015,3,5,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1516,2015,3,5,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1517,2015,3,5,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1518,2015,3,5,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1519,2015,3,5,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1520,2015,3,5,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1521,2015,3,5,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1522,2015,3,5,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1523,2015,3,5,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1524,2015,3,5,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1525,2015,3,5,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1526,2015,3,5,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1527,2015,3,5,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1528,2015,3,5,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1529,2015,3,5,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1530,2015,3,5,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1531,2015,3,5,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1532,2015,3,5,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1533,2015,3,5,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1534,2015,3,5,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1535,2015,3,5,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1536,2015,3,5,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1537,2015,3,6,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1538,2015,3,6,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1539,2015,3,6,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1540,2015,3,6,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1541,2015,3,6,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1542,2015,3,6,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1543,2015,3,6,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1544,2015,3,6,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1545,2015,3,6,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1546,2015,3,6,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1547,2015,3,6,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1548,2015,3,6,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1549,2015,3,6,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1550,2015,3,6,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1551,2015,3,6,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1552,2015,3,6,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1553,2015,3,6,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1554,2015,3,6,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1555,2015,3,6,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1556,2015,3,6,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1557,2015,3,6,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1558,2015,3,6,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1559,2015,3,6,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1560,2015,3,6,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1561,2015,3,7,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1562,2015,3,7,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1563,2015,3,7,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1564,2015,3,7,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1565,2015,3,7,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1566,2015,3,7,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1567,2015,3,7,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1568,2015,3,7,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1569,2015,3,7,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1570,2015,3,7,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1571,2015,3,7,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1572,2015,3,7,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1573,2015,3,7,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1574,2015,3,7,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1575,2015,3,7,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1576,2015,3,7,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1577,2015,3,7,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1578,2015,3,7,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1579,2015,3,7,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1580,2015,3,7,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1581,2015,3,7,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1582,2015,3,7,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1583,2015,3,7,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1584,2015,3,7,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1585,2015,3,8,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1586,2015,3,8,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1587,2015,3,8,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1588,2015,3,8,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1589,2015,3,8,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1590,2015,3,8,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1591,2015,3,8,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1592,2015,3,8,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1593,2015,3,8,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1594,2015,3,8,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1595,2015,3,8,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1596,2015,3,8,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1597,2015,3,8,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1598,2015,3,8,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1599,2015,3,8,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1600,2015,3,8,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1601,2015,3,8,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1602,2015,3,8,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1603,2015,3,8,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1604,2015,3,8,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1605,2015,3,8,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1606,2015,3,8,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1607,2015,3,8,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1608,2015,3,8,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1609,2015,3,9,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1610,2015,3,9,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1611,2015,3,9,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1612,2015,3,9,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1613,2015,3,9,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1614,2015,3,9,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1615,2015,3,9,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1616,2015,3,9,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1617,2015,3,9,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1618,2015,3,9,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1619,2015,3,9,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1620,2015,3,9,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1621,2015,3,9,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1622,2015,3,9,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1623,2015,3,9,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1624,2015,3,9,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1625,2015,3,9,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1626,2015,3,9,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1627,2015,3,9,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1628,2015,3,9,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1629,2015,3,9,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1630,2015,3,9,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1631,2015,3,9,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1632,2015,3,9,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1633,2015,3,10,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1634,2015,3,10,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1635,2015,3,10,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1636,2015,3,10,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1637,2015,3,10,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1638,2015,3,10,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1639,2015,3,10,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1640,2015,3,10,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1641,2015,3,10,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1642,2015,3,10,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1643,2015,3,10,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1644,2015,3,10,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1645,2015,3,10,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1646,2015,3,10,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1647,2015,3,10,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1648,2015,3,10,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1649,2015,3,10,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1650,2015,3,10,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1651,2015,3,10,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1652,2015,3,10,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1653,2015,3,10,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1654,2015,3,10,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1655,2015,3,10,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1656,2015,3,10,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1657,2015,3,11,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1658,2015,3,11,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1659,2015,3,11,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1660,2015,3,11,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1661,2015,3,11,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1662,2015,3,11,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1663,2015,3,11,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1664,2015,3,11,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1665,2015,3,11,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1666,2015,3,11,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1667,2015,3,11,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1668,2015,3,11,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1669,2015,3,11,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1670,2015,3,11,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1671,2015,3,11,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1672,2015,3,11,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1673,2015,3,11,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1674,2015,3,11,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1675,2015,3,11,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1676,2015,3,11,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1677,2015,3,11,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1678,2015,3,11,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1679,2015,3,11,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1680,2015,3,11,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1681,2015,3,12,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1682,2015,3,12,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1683,2015,3,12,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1684,2015,3,12,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1685,2015,3,12,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1686,2015,3,12,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1687,2015,3,12,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1688,2015,3,12,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1689,2015,3,12,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1690,2015,3,12,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1691,2015,3,12,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1692,2015,3,12,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1693,2015,3,12,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1694,2015,3,12,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1695,2015,3,12,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1696,2015,3,12,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1697,2015,3,12,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1698,2015,3,12,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1699,2015,3,12,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1700,2015,3,12,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1701,2015,3,12,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1702,2015,3,12,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1703,2015,3,12,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1704,2015,3,12,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1705,2015,3,13,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1706,2015,3,13,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1707,2015,3,13,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1708,2015,3,13,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1709,2015,3,13,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1710,2015,3,13,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1711,2015,3,13,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1712,2015,3,13,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1713,2015,3,13,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1714,2015,3,13,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1715,2015,3,13,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1716,2015,3,13,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1717,2015,3,13,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1718,2015,3,13,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1719,2015,3,13,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1720,2015,3,13,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1721,2015,3,13,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1722,2015,3,13,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1723,2015,3,13,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1724,2015,3,13,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1725,2015,3,13,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1726,2015,3,13,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1727,2015,3,13,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1728,2015,3,13,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1729,2015,3,14,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1730,2015,3,14,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1731,2015,3,14,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1732,2015,3,14,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1733,2015,3,14,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1734,2015,3,14,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1735,2015,3,14,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1736,2015,3,14,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1737,2015,3,14,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1738,2015,3,14,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1739,2015,3,14,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1740,2015,3,14,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1741,2015,3,14,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1742,2015,3,14,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1743,2015,3,14,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1744,2015,3,14,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1745,2015,3,14,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1746,2015,3,14,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1747,2015,3,14,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1748,2015,3,14,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1749,2015,3,14,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1750,2015,3,14,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1751,2015,3,14,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1752,2015,3,14,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1753,2015,3,15,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1754,2015,3,15,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1755,2015,3,15,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1756,2015,3,15,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1757,2015,3,15,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1758,2015,3,15,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1759,2015,3,15,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1760,2015,3,15,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1761,2015,3,15,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1762,2015,3,15,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1763,2015,3,15,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1764,2015,3,15,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1765,2015,3,15,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1766,2015,3,15,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1767,2015,3,15,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1768,2015,3,15,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1769,2015,3,15,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1770,2015,3,15,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1771,2015,3,15,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1772,2015,3,15,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1773,2015,3,15,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1774,2015,3,15,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1775,2015,3,15,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1776,2015,3,15,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1777,2015,3,16,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1778,2015,3,16,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1779,2015,3,16,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1780,2015,3,16,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1781,2015,3,16,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1782,2015,3,16,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1783,2015,3,16,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1784,2015,3,16,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1785,2015,3,16,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1786,2015,3,16,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1787,2015,3,16,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1788,2015,3,16,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1789,2015,3,16,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1790,2015,3,16,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1791,2015,3,16,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1792,2015,3,16,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1793,2015,3,16,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1794,2015,3,16,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1795,2015,3,16,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1796,2015,3,16,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1797,2015,3,16,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1798,2015,3,16,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1799,2015,3,16,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1800,2015,3,16,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1801,2015,3,17,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1802,2015,3,17,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1803,2015,3,17,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1804,2015,3,17,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1805,2015,3,17,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1806,2015,3,17,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1807,2015,3,17,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1808,2015,3,17,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1809,2015,3,17,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1810,2015,3,17,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1811,2015,3,17,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1812,2015,3,17,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1813,2015,3,17,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1814,2015,3,17,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1815,2015,3,17,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1816,2015,3,17,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1817,2015,3,17,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1818,2015,3,17,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1819,2015,3,17,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
1820,2015,3,17,20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1821,2015,3,17,21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1822,2015,3,17,22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1823,2015,3,17,23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1824,2015,3,17,24,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1825,2015,3,18,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1826,2015,3,18,2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1827,2015,3,18,3,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1828,2015,3,18,4,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1829,2015,3,18,5,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1830,2015,3,18,6,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1831,2015,3,18,7,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1832,2015,3,18,8,0.000000,0.000000,0.000000,0.000000,16.000000,7.000000
1833,2015,3,18,9,0.000000,0.000000,0.000000,0.000000,32.800000,14.350000
1834,2015,3,18,10,0.000000,0.000000,0.000000,0.000000,47.200000,20.650000
1835,2015,3,18,11,0.000000,0.000000,0.000000,0.000000,57.600000,25.200000
1836,2015,3,18,12,0.000000,0.000000,0.000000,0.000000,65.600000,28.700000
1837,2015,3,18,13,0.000000,0.000000,0.000000,0.000000,68.000000,29.750000
1838,2015,3,18,14,0.000000,0.000000,0.000000,0.000000,66.400000,29.050000
1839,2015,3,18,15,0.000000,0.000000,0.000000,0.000000,60.000000,26.250000
1840,2015,3,18,16,0.000000,0.000000,0.000000,0.000000,49.600000,21.700000
1841,2015,3,18,17,0.000000,0.000000,0.000000,0.000000,35.200000,15.400000
1842,2015,3,18,18,0.000000,0.000000,0.000000,0.000000,19.200000,8.400000
1843,2015,3,18,19,0.000000,0.000000,0.000000,0.000000,2.400000,1.050000
