hour,year,month,day,hour_of_day,bus1,bus2,bus3,bus4,bus5,bus6
1631,2015,3,9,23,0.000000,0.000000,0.000000,22.654091,42.574291,123.166388
1632,2015,3,9,24,0.000000,0.000000,0.000000,25.458348,45.399968,127.005357
1633,2015,3,10,1,0.000000,0.000000,0.000000,19.723906,39.649246,119.283461
1634,2015,3,10,2,0.000000,0.000000,0.000000,23.426418,43.301438,123.985317
1635,2015,3,10,3,0.000000,0.000000,0.000000,17.320576,37.265116,116.168621
1636,2015,3,10,4,0.000000,0.000000,0.000000,15.652642,35.419182,113.114042
1637,2015,3,10,5,0.000000,0.000000,0.000000,20.939126,40.644566,119.877555
1638,2015,3,10,6,0.000000,0.000000,0.000000,32.353012,52.078612,135.190149
1639,2015,3,10,7,0.000000,0.000000,0.000000,51.058901,70.849661,160.435415
1640,2015,3,10,8,0.000000,0.000000,0.000000,52.994984,56.615264,155.221285
1641,2015,3,10,9,0.000000,0.000000,0.000000,54.025001,40.794681,149.008508
1642,2015,3,10,10,0.000000,0.000000,0.000000,57.922318,28.646998,140.228264
1643,2015,3,10,11,0.000000,0.000000,0.000000,59.240969,19.125849,135.384065
1644,2015,3,10,12,0.000000,0.000000,0.000000,58.422961,9.806401,128.453335
1645,2015,3,10,13,0.000000,0.000000,0.000000,57.830456,6.114476,123.349369
1646,2015,3,10,14,0.000000,0.000000,0.000000,59.828764,8.719784,122.079778
1647,2015,3,10,15,0.000000,0.000000,0.000000,58.487171,13.873091,123.533855
1648,2015,3,10,16,0.000000,0.000000,0.000000,61.736701,26.887981,129.454908
1649,2015,3,10,17,0.000000,0.000000,0.000000,58.206532,39.271052,138.109803
1650,2015,3,10,18,0.000000,0.000000,0.000000,61.525717,57.102197,142.591196
1651,2015,3,10,19,0.000000,0.000000,0.000000,61.164213,74.051333,151.842178
1652,2015,3,10,20,0.000000,0.000000,0.000000,69.944011,83.767271,157.767227
1653,2015,3,10,21,0.000000,0.000000,0.000000,64.978097,78.909837,151.652249
1654,2015,3,10,22,0.000000,0.000000,0.000000,50.384558,66.272278,141.322104
1655,2015,3,10,23,0.000000,0.000000,0.000000,49.901238,64.493898,134.634064
1656,2015,3,10,24,0.000000,0.000000,0.000000,63.474848,75.331308,139.963278
1657,2015,3,11,1,0.000000,0.000000,0.000000,61.855343,72.823363,133.657884
1658,2015,3,11,2,0.000000,0.000000,0.000000,62.684364,74.479984,138.625379
1659,2015,3,11,3,0.000000,0.000000,0.000000,66.145400,75.481240,131.761119
1660,2015,3,11,4,0.000000,0.000000,0.000000,60.834272,70.922072,128.188763
1661,2015,3,11,5,0.000000,0.000000,0.000000,69.947401,78.122661,131.414414
1662,2015,3,11,6,0.000000,0.000000,0.000000,85.446061,92.760901,148.064001
1663,2015,3,11,7,0.000000,0.000000,0.000000,111.161164,116.512264,173.186686
1664,2015,3,11,8,0.000000,0.000000,0.000000,119.569911,107.190811,169.324082
1665,2015,3,11,9,0.000000,0.000000,0.000000,117.752906,89.353366,163.189354
1666,2015,3,11,10,0.000000,0.000000,0.000000,115.428831,72.540311,153.375348
1667,2015,3,11,11,0.000000,0.000000,0.000000,119.173781,64.410561,146.936681
1668,2015,3,11,12,0.000000,0.000000,0.000000,119.143862,55.720842,140.317722
1669,2015,3,11,13,0.000000,0.000000,0.000000,119.220472,53.015972,137.589630
1670,2015,3,11,14,0.000000,0.000000,0.000000,119.132712,53.981032,135.619110
1671,2015,3,11,15,0.000000,0.000000,0.000000,117.104185,58.381865,135.851420
1672,2015,3,11,16,0.000000,0.000000,0.000000,114.110536,66.812336,141.189115
1673,2015,3,11,17,0.000000,0.000000,0.000000,113.162355,80.694875,148.234900
1674,2015,3,11,18,0.000000,0.000000,0.000000,112.892218,96.040938,153.083651
1675,2015,3,11,19,0.000000,0.000000,0.000000,116.079891,115.106971,160.382895
1676,2015,3,11,20,0.000000,0.000000,0.000000,123.706500,124.526640,168.769320
1677,2015,3,11,21,0.000000,0.000000,0.000000,121.048470,121.213230,162.166840
1678,2015,3,11,22,0.000000,0.000000,0.000000,112.482433,112.482433,149.976578
1679,2015,3,11,23,0.000000,0.000000,0.000000,106.475073,106.475073,141.966764
1680,2015,3,11,24,0.000000,0.000000,0.000000,109.871276,109.871276,146.495034
1681,2015,3,12,1,0.000000,0.000000,0.000000,103.624337,103.935657,139.618609
1682,2015,3,12,2,0.000000,0.000000,0.000000,108.378488,108.909428,146.982370
1683,2015,3,12,3,0.000000,0.000000,0.000000,99.978324,100.956584,137.869645
1684,2015,3,12,4,0.000000,0.000000,0.000000,94.965237,96.712397,134.773729
1685,2015,3,12,5,0.000000,0.000000,0.000000,93.963591,96.717471,138.136228
1686,2015,3,12,6,0.000000,0.000000,0.000000,107.702335,110.023775,154.436500
1687,2015,3,12,7,0.000000,0.000000,0.000000,126.505648,128.221108,176.679677
1688,2015,3,12,8,0.000000,0.000000,0.000000,129.709362,114.594262,170.075350
1689,2015,3,12,9,0.000000,0.000000,0.000000,129.572402,97.563302,162.104069
1690,2015,3,12,10,0.000000,0.000000,0.000000,127.766922,81.020942,151.824656
1691,2015,3,12,11,0.000000,0.000000,0.000000,127.297746,70.354966,147.597354
1692,2015,3,12,12,0.000000,0.000000,0.000000,125.241737,60.435337,141.992449
1693,2015,3,12,13,0.000000,0.000000,0.000000,121.789448,55.227608,139.347344
1694,2015,3,12,14,0.000000,0.000000,0.000000,116.396892,52.435452,137.525803
1695,2015,3,12,15,0.000000,0.000000,0.000000,110.499061,53.802761,136.499348
1696,2015,3,12,16,0.000000,0.000000,0.000000,110.868013,64.610413,141.721884
1697,2015,3,12,17,0.000000,0.000000,0.000000,109.677362,78.509502,149.653136
1698,2015,3,12,18,0.000000,0.000000,0.000000,103.267301,88.660721,150.725694
1699,2015,3,12,19,0.000000,0.000000,0.000000,98.499119,101.450719,155.256292
1700,2015,3,12,20,0.000000,0.000000,0.000000,97.017714,103.625714,160.194285
1701,2015,3,12,21,0.000000,0.000000,0.000000,94.607022,100.391322,153.136096
1702,2015,3,12,22,0.000000,0.000000,0.000000,86.290302,92.446222,143.781363
1703,2015,3,12,23,0.000000,0.000000,0.000000,76.666398,83.741418,135.238624
1704,2015,3,12,24,0.000000,0.000000,0.000000,85.393360,90.640120,138.342693
1705,2015,3,13,1,0.000000,0.000000,0.000000,84.124692,87.848832,129.545576
1706,2015,3,13,2,0.000000,0.000000,0.000000,91.491262,94.400262,135.563683
1707,2015,3,13,3,0.000000,0.000000,0.000000,87.310429,90.142009,129.627946
1708,2015,3,13,4,0.000000,0.000000,0.000000,81.328288,85.157968,126.309557
1709,2015,3,13,5,0.000000,0.000000,0.000000,76.797630,83.136710,131.979214
1710,2015,3,13,6,0.000000,0.000000,0.000000,80.057768,89.143948,149.145865
1711,2015,3,13,7,0.000000,0.000000,0.000000,96.267500,105.598000,171.899000
1712,2015,3,13,8,0.000000,0.000000,0.000000,100.044916,92.336436,165.086982
1713,2015,3,13,9,0.000000,0.000000,0.000000,96.604693,72.957073,157.167364
1714,2015,3,13,10,0.000000,0.000000,0.000000,93.693148,55.753808,147.490611
1715,2015,3,13,11,0.000000,0.000000,0.000000,92.106629,44.380649,143.687599
1716,2015,3,13,12,0.000000,0.000000,0.000000,92.941229,36.727549,139.024465
1717,2015,3,13,13,0.000000,0.000000,0.000000,92.942237,34.093937,136.880915
1718,2015,3,13,14,0.000000,0.000000,0.000000,92.609254,35.215434,136.457845
1719,2015,3,13,15,0.000000,0.000000,0.000000,91.960943,40.844923,137.823165
1720,2015,3,13,16,0.000000,0.000000,0.000000,91.077423,50.733123,142.929830
1721,2015,3,13,17,0.000000,0.000000,0.000000,91.620963,65.439923,148.849763
1722,2015,3,13,18,0.000000,0.000000,0.000000,89.279484,78.689444,150.819125
1723,2015,3,13,19,0.000000,0.000000,0.000000,86.097892,92.574132,155.169642
1724,2015,3,13,20,0.000000,0.000000,0.000000,89.223810,98.157450,160.655400
1725,2015,3,13,21,0.000000,0.000000,0.000000,89.290592,96.502212,152.708349
1726,2015,3,13,22,0.000000,0.000000,0.000000,88.239028,93.245448,141.015330
1727,2015,3,13,23,0.000000,0.000000,0.000000,87.476766,90.879846,132.516729
1728,2015,3,13,24,0.000000,0.000000,0.000000,93.906886,96.518646,137.397395
1729,2015,3,14,1,0.000000,0.000000,0.000000,91.064417,92.434917,127.814889
1730,2015,3,14,2,0.000000,0.000000,0.000000,97.385577,97.955157,132.505476
1731,2015,3,14,3,0.000000,0.000000,0.000000,92.593079,92.593079,123.457439
1732,2015,3,14,4,0.000000,0.000000,0.000000,89.984888,90.395388,121.895518
1733,2015,3,14,5,0.000000,0.000000,0.000000,84.794677,86.908557,122.924343
1734,2015,3,14,6,0.000000,0.000000,0.000000,78.092784,83.204404,127.977939
1735,2015,3,14,7,0.000000,0.000000,0.000000,77.048017,84.185577,136.039302
1736,2015,3,14,8,0.000000,0.000000,0.000000,82.695200,73.554120,135.268559
1737,2015,3,14,9,0.000000,0.000000,0.000000,83.387103,58.246423,132.576297
1738,2015,3,14,10,0.000000,0.000000,0.000000,82.161618,43.058938,126.686317
1739,2015,3,14,11,0.000000,0.000000,0.000000,82.734112,33.380032,123.593110
1740,2015,3,14,12,0.000000,0.000000,0.000000,79.218451,22.363791,117.736188
1741,2015,3,14,13,0.000000,0.000000,0.000000,77.659856,18.415976,114.658367
1742,2015,3,14,14,0.000000,0.000000,0.000000,75.029586,17.333966,111.609888
1743,2015,3,14,15,0.000000,0.000000,0.000000,76.866846,24.893386,113.696315
1744,2015,3,14,16,0.000000,0.000000,0.000000,81.839847,39.426307,120.956609
1745,2015,3,14,17,0.000000,0.000000,0.000000,88.974307,59.390787,129.442649
1746,2015,3,14,18,0.000000,0.000000,0.000000,96.028870,80.454850,136.559734
1747,2015,3,14,19,0.000000,0.000000,0.000000,98.107549,98.435629,142.491105
1748,2015,3,14,20,0.000000,0.000000,0.000000,101.108937,103.800797,147.373930
1749,2015,3,14,21,0.000000,0.000000,0.000000,101.623169,103.090909,142.347012
1750,2015,3,14,22,0.000000,0.000000,0.000000,100.909515,101.049755,135.200474
1751,2015,3,14,23,0.000000,0.000000,0.000000,94.123977,94.866277,128.962702
1752,2015,3,14,24,0.000000,0.000000,0.000000,99.334929,99.334929,132.446572
1753,2015,3,15,1,0.000000,0.000000,0.000000,91.959607,92.327427,124.329303
1754,2015,3,15,2,0.000000,0.000000,0.000000,93.518167,94.233187,128.027650
1755,2015,3,15,3,0.000000,0.000000,0.000000,86.161933,87.141393,119.453391
1756,2015,3,15,4,0.000000,0.000000,0.000000,83.058310,83.765910,114.046547
1757,2015,3,15,5,0.000000,0.000000,0.000000,82.208362,83.191542,114.199322
1758,2015,3,15,6,0.000000,0.000000,0.000000,81.715261,83.645521,117.961561
1759,2015,3,15,7,0.000000,0.000000,0.000000,84.664459,86.680179,122.292639
1760,2015,3,15,8,0.000000,0.000000,0.000000,88.390250,74.285150,119.696533
1761,2015,3,15,9,0.000000,0.000000,0.000000,92.745234,61.751734,117.740645
1762,2015,3,15,10,0.000000,0.000000,0.000000,91.586483,46.830403,112.870270
1763,2015,3,15,11,0.000000,0.000000,0.000000,91.273857,36.660077,110.434169
1764,2015,3,15,12,0.000000,0.000000,0.000000,89.267255,27.113215,106.404153
1765,2015,3,15,13,0.000000,0.000000,0.000000,85.550752,22.009692,105.126056
1766,2015,3,15,14,0.000000,0.000000,0.000000,87.401006,24.931066,105.824955
1767,2015,3,15,15,0.000000,0.000000,0.000000,86.700537,31.157077,110.147903
1768,2015,3,15,16,0.000000,0.000000,0.000000,88.099969,43.361009,118.451479
1769,2015,3,15,17,0.000000,0.000000,0.000000,92.623401,61.862221,128.812361
1770,2015,3,15,18,0.000000,0.000000,0.000000,95.408274,80.393114,138.340285
1771,2015,3,15,19,0.000000,0.000000,0.000000,96.365528,97.551288,144.170918
1772,2015,3,15,20,0.000000,0.000000,0.000000,97.667033,101.879773,149.882164
1773,2015,3,15,21,0.000000,0.000000,0.000000,100.815149,103.024049,144.728399
1774,2015,3,15,22,0.000000,0.000000,0.000000,100.335938,100.670318,135.341691
1775,2015,3,15,23,0.000000,0.000000,0.000000,93.403996,93.936436,127.023381
1776,2015,3,15,24,0.000000,0.000000,0.000000,95.832244,96.219204,129.582138
1777,2015,3,16,1,0.000000,0.000000,0.000000,87.724707,88.689267,121.467555
1778,2015,3,16,2,0.000000,0.000000,0.000000,92.478451,93.436631,127.776109
1779,2015,3,16,3,0.000000,0.000000,0.000000,86.105927,87.017327,119.061103
1780,2015,3,16,4,0.000000,0.000000,0.000000,84.952772,85.505312,115.848882
1781,2015,3,16,5,0.000000,0.000000,0.000000,88.007760,88.693620,120.544360
1782,2015,3,16,6,0.000000,0.000000,0.000000,101.033220,101.784040,138.214787
1783,2015,3,16,7,0.000000,0.000000,0.000000,114.930634,116.394734,160.073312
1784,2015,3,16,8,0.000000,0.000000,0.000000,115.214627,101.149367,155.648289
1785,2015,3,16,9,0.000000,0.000000,0.000000,119.450844,88.766984,154.793112
1786,2015,3,16,10,0.000000,0.000000,0.000000,118.731342,74.454642,151.300523
1787,2015,3,16,11,0.000000,0.000000,0.000000,118.107247,64.982887,153.162649
1788,2015,3,16,12,0.000000,0.000000,0.000000,117.979537,57.445857,152.248876
1789,2015,3,16,13,0.000000,0.000000,0.000000,114.764293,53.111293,152.888391
1790,2015,3,16,14,0.000000,0.000000,0.000000,113.724004,54.704744,157.025459
1791,2015,3,16,15,0.000000,0.000000,0.000000,114.167056,61.716936,161.205514
1792,2015,3,16,16,0.000000,0.000000,0.000000,118.775964,76.422024,170.482899
1793,2015,3,16,17,0.000000,0.000000,0.000000,121.914629,93.305329,177.909439
1794,2015,3,16,18,0.000000,0.000000,0.000000,117.030383,103.675363,174.917085
1795,2015,3,16,19,0.000000,0.000000,0.000000,104.800399,109.789399,173.165865
1796,2015,3,16,20,0.000000,0.000000,0.000000,107.054668,114.161128,175.903038
1797,2015,3,16,21,0.000000,0.000000,0.000000,107.148500,111.982960,165.425480
1798,2015,3,16,22,0.000000,0.000000,0.000000,107.358706,108.714986,149.474248
1799,2015,3,16,23,0.000000,0.000000,0.000000,97.385916,99.260196,138.594528
1800,2015,3,16,24,0.000000,0.000000,0.000000,100.658148,102.004068,140.491824
1801,2015,3,17,1,0.000000,0.000000,0.000000,92.344222,94.059642,131.130923
1802,2015,3,17,2,0.000000,0.000000,0.000000,96.242246,97.969206,136.382142
1803,2015,3,17,3,0.000000,0.000000,0.000000,87.106648,89.026648,125.102197
1804,2015,3,17,4,0.000000,0.000000,0.000000,85.950469,87.858709,123.505746
1805,2015,3,17,5,0.000000,0.000000,0.000000,87.993566,90.395466,128.533622
1806,2015,3,17,6,0.000000,0.000000,0.000000,104.598822,105.745482,144.816176
1807,2015,3,17,7,0.000000,0.000000,0.000000,116.612827,119.256387,167.820382
1808,2015,3,17,8,0.000000,0.000000,0.000000,121.197595,107.072195,163.344927
1809,2015,3,17,9,0.000000,0.000000,0.000000,124.118212,93.795472,162.701496
1810,2015,3,17,10,0.000000,0.000000,0.000000,125.456233,81.079253,159.799070
1811,2015,3,17,11,0.000000,0.000000,0.000000,127.172659,72.899059,159.886745
1812,2015,3,17,12,0.000000,0.000000,0.000000,126.629239,65.039519,158.853626
1813,2015,3,17,13,0.000000,0.000000,0.000000,123.562881,61.514661,162.775481
1814,2015,3,17,14,0.000000,0.000000,0.000000,123.761757,64.500837,169.281383
1815,2015,3,17,15,0.000000,0.000000,0.000000,117.887131,67.565811,176.100014
1816,2015,3,17,16,0.000000,0.000000,0.000000,131.745396,89.612376,188.806434
1817,2015,3,17,17,0.000000,0.000000,0.000000,131.514929,104.214069,196.815891
1818,2015,3,17,18,0.000000,0.000000,0.000000,121.520196,110.897656,193.655074
1819,2015,3,17,19,0.000000,0.000000,0.000000,112.642107,119.515087,192.413382
1820,2015,3,17,20,0.000000,0.000000,0.000000,106.216503,116.683423,190.467631
1821,2015,3,17,21,0.000000,0.000000,0.000000,103.767890,111.955770,176.567294
1822,2015,3,17,22,0.000000,0.000000,0.000000,95.639376,102.028216,157.333754
1823,2015,3,17,23,0.000000,0.000000,0.000000,76.662542,85.534242,143.617990
1824,2015,3,17,24,0.000000,0.000000,0.000000,64.498067,77.053807,144.590876
1825,2015,3,18,1,0.000000,0.000000,0.000000,56.181111,69.059231,135.006041
1826,2015,3,18,2,0.000000,0.000000,0.000000,61.412400,73.614180,138.824840
1827,2015,3,18,3,0.000000,0.000000,0.000000,56.031585,67.570845,128.558659
1828,2015,3,18,4,0.000000,0.000000,0.000000,52.060233,64.136293,125.768591
1829,2015,3,18,5,0.000000,0.000000,0.000000,46.132879,60.450719,128.327093
1830,2015,3,18,6,0.000000,0.000000,0.000000,69.098586,80.859586,147.016115
1831,2015,3,18,7,0.000000,0.000000,0.000000,107.214474,112.822434,169.123112
1832,2015,3,18,8,0.000000,0.000000,0.000000,114.022231,102.329111,165.128415
1833,2015,3,18,9,0.000000,0.000000,0.000000,130.159719,99.075519,167.203359
1834,2015,3,18,10,0.000000,0.000000,0.000000,136.942528,90.173928,163.953237
1835,2015,3,18,11,0.000000,0.000000,0.000000,143.759057,86.159057,166.478743
1836,2015,3,18,12,0.000000,0.000000,0.000000,147.771614,82.171614,168.328819
1837,2015,3,18,13,0.000000,0.000000,0.000000,151.598395,83.598395,172.381193
1838,2015,3,18,14,0.000000,0.000000,0.000000,155.284080,88.884080,177.995440
1839,2015,3,18,15,0.000000,0.000000,0.000000,155.298515,95.298515,180.814687
1840,2015,3,18,16,0.000000,0.000000,0.000000,156.351860,106.751860,186.769146
1841,2015,3,18,17,0.000000,0.000000,0.000000,149.825070,115.142250,186.780267
1842,2015,3,18,18,0.000000,0.000000,0.000000,137.082501,119.110421,180.106961
1843,2015,3,18,19,0.000000,0.000000,0.000000,128.940772,128.161232,178.433176
1844,2015,3,18,20,0.000000,0.000000,0.000000,126.581003,128.868903,179.451538
1845,2015,3,18,21,0.000000,0.000000,0.000000,120.143437,121.916697,168.466462
1846,2015,3,18,22,0.000000,0.000000,0.000000,111.064039,112.386719,154.257892
1847,2015,3,18,23,0.000000,0.000000,0.000000,104.493290,105.385110,143.486213
1848,2015,3,18,24,0.000000,0.000000,0.000000,109.216657,109.493037,146.911983
1849,2015,3,19,1,0.000000,0.000000,0.000000,102.255584,102.436864,137.186752
1850,2015,3,19,2,0.000000,0.000000,0.000000,103.310458,103.925358,140.616810
1851,2015,3,19,3,0.000000,0.000000,0.000000,95.393880,96.025780,130.140706
1852,2015,3,19,4,0.000000,0.000000,0.000000,91.856825,92.823425,126.986567
1853,2015,3,19,5,0.000000,0.000000,0.000000,86.317208,89.816228,131.418371
1854,2015,3,19,6,0.000000,0.000000,0.000000,93.467775,98.800715,149.510754
1855,2015,3,19,7,0.000000,0.000000,0.000000,101.644598,110.018858,174.606011
1856,2015,3,19,8,0.000000,0.000000,0.000000,110.027870,100.583210,170.295413
1857,2015,3,19,9,0.000000,0.000000,0.000000,116.937413,89.671333,167.391510
1858,2015,3,19,10,0.000000,0.000000,0.000000,121.693218,79.370338,164.367517
1859,2015,3,19,11,0.000000,0.000000,0.000000,123.420582,71.641202,166.523670
1860,2015,3,19,12,0.000000,0.000000,0.000000,116.983944,59.342364,164.417885
1861,2015,3,19,13,0.000000,0.000000,0.000000,118.553810,59.106650,168.235001
1862,2015,3,19,14,0.000000,0.000000,0.000000,112.149702,56.130862,168.928350
1863,2015,3,19,15,0.000000,0.000000,0.000000,105.830490,57.553570,169.565026
1864,2015,3,19,16,0.000000,0.000000,0.000000,111.491378,73.133638,179.419051
1865,2015,3,19,17,0.000000,0.000000,0.000000,109.792004,86.186664,185.097751
1866,2015,3,19,18,0.000000,0.000000,0.000000,109.622623,100.834703,186.353204
1867,2015,3,19,19,0.000000,0.000000,0.000000,100.924680,110.858780,191.075373
1868,2015,3,19,20,0.000000,0.000000,0.000000,103.695601,115.328361,192.547014
1869,2015,3,19,21,0.000000,0.000000,0.000000,102.787389,111.612969,178.235893
1870,2015,3,19,22,0.000000,0.000000,0.000000,97.338312,104.193432,161.774976
1871,2015,3,19,23,0.000000,0.000000,0.000000,79.411718,88.763418,149.523558
1872,2015,3,19,24,0.000000,0.000000,0.000000,59.347243,75.161883,152.931310
1873,2015,3,20,1,0.000000,0.000000,0.000000,54.283207,69.247607,142.211476
1874,2015,3,20,2,0.000000,0.000000,0.000000,53.084298,69.374858,146.801677
1875,2015,3,20,3,0.000000,0.000000,0.000000,40.846571,58.025271,134.629362
1876,2015,3,20,4,0.000000,0.000000,0.000000,44.592000,60.024720,131.475360
1877,2015,3,20,5,0.000000,0.000000,0.000000,53.525173,67.329033,135.784911
1878,2015,3,20,6,0.000000,0.000000,0.000000,70.343243,83.109043,153.364724
1879,2015,3,20,7,0.000000,0.000000,0.000000,99.645159,109.228179,177.580971
1880,2015,3,20,8,0.000000,0.000000,0.000000,113.691142,104.138662,174.676616
1881,2015,3,20,9,0.000000,0.000000,0.000000,129.130842,99.675122,173.431096
1882,2015,3,20,10,0.000000,0.000000,0.000000,133.283299,88.498499,168.331998
1883,2015,3,20,11,0.000000,0.000000,0.000000,139.958806,83.728746,167.804794
1884,2015,3,20,12,0.000000,0.000000,0.000000,141.243806,76.931426,165.633968
1885,2015,3,20,13,0.000000,0.000000,0.000000,135.609834,70.472354,164.421538
1886,2015,3,20,14,0.000000,0.000000,0.000000,135.341554,72.143194,166.346391
1887,2015,3,20,15,0.000000,0.000000,0.000000,131.515740,74.996000,165.345534
1888,2015,3,20,16,0.000000,0.000000,0.000000,131.194771,84.902991,168.664722
1889,2015,3,20,17,0.000000,0.000000,0.000000,129.153613,96.749413,169.851884
1890,2015,3,20,18,0.000000,0.000000,0.000000,125.556111,108.468511,168.866014
1891,2015,3,20,19,0.000000,0.000000,0.000000,122.088128,121.597788,170.645917
1892,2015,3,20,20,0.000000,0.000000,0.000000,124.164887,125.821307,173.283143
1893,2015,3,20,21,0.000000,0.000000,0.000000,119.811723,120.379263,162.397484
1894,2015,3,20,22,0.000000,0.000000,0.000000,111.771294,111.967094,149.942125
1895,2015,3,20,23,0.000000,0.000000,0.000000,103.742741,104.728141,142.922187
1896,2015,3,20,24,0.000000,0.000000,0.000000,101.253223,103.282003,144.471937
1897,2015,3,21,1,0.000000,0.000000,0.000000,86.844031,91.018291,135.271921
1898,2015,3,21,2,0.000000,0.000000,0.000000,79.959936,86.878056,138.897808
1899,2015,3,21,3,0.000000,0.000000,0.000000,66.208625,74.877865,128.734620
1900,2015,3,21,4,0.000000,0.000000,0.000000,63.196420,71.780620,124.321493
1901,2015,3,21,5,0.000000,0.000000,0.000000,67.210562,74.828862,125.166150
1902,2015,3,21,6,0.000000,0.000000,0.000000,76.168150,82.423690,130.750053
1903,2015,3,21,7,0.000000,0.000000,0.000000,83.296183,89.497083,139.999111
1904,2015,3,21,8,0.000000,0.000000,0.000000,95.506502,83.631942,139.594056
1905,2015,3,21,9,0.000000,0.000000,0.000000,107.282524,76.806544,139.538792
1906,2015,3,21,10,0.000000,0.000000,0.000000,109.172735,63.379495,131.478526
1907,2015,3,21,11,0.000000,0.000000,0.000000,113.521371,56.325591,128.048188
1908,2015,3,21,12,0.000000,0.000000,0.000000,112.073766,46.927786,122.850448
1909,2015,3,21,13,0.000000,0.000000,0.000000,107.737225,40.924085,119.438313
1910,2015,3,21,14,0.000000,0.000000,0.000000,105.450364,40.565484,118.621046
1911,2015,3,21,15,0.000000,0.000000,0.000000,104.345033,46.375053,122.350138
1912,2015,3,21,16,0.000000,0.000000,0.000000,105.899415,58.434335,129.462180
1913,2015,3,21,17,0.000000,0.000000,0.000000,108.186106,75.085586,138.645714
1914,2015,3,21,18,0.000000,0.000000,0.000000,109.221314,91.659814,144.874752
1915,2015,3,21,19,0.000000,0.000000,0.000000,107.710021,107.018821,150.537761
1916,2015,3,21,20,0.000000,0.000000,0.000000,110.267281,111.817481,154.257308
1917,2015,3,21,21,0.000000,0.000000,0.000000,103.681434,105.839294,148.311926
1918,2015,3,21,22,0.000000,0.000000,0.000000,81.171180,88.203640,141.046387
1919,2015,3,21,23,0.000000,0.000000,0.000000,67.444276,77.554596,137.107195
1920,2015,3,21,24,0.000000,0.000000,0.000000,47.304572,64.168952,141.773202
1921,2015,3,22,1,0.000000,0.000000,0.000000,31.710975,51.368095,134.014526
1922,2015,3,22,2,0.000000,0.000000,0.000000,36.304177,55.585117,138.383290
1923,2015,3,22,3,0.000000,0.000000,0.000000,28.558548,48.369208,130.527811
1924,2015,3,22,4,0.000000,0.000000,0.000000,23.163910,43.148350,124.145934
1925,2015,3,22,5,0.000000,0.000000,0.000000,19.898049,39.879529,119.777638
1926,2015,3,22,6,0.000000,0.000000,0.000000,21.880863,41.844423,122.337763
1927,2015,3,22,7,0.000000,0.000000,0.000000,25.468133,45.065653,125.412604
1928,2015,3,22,8,0.000000,0.000000,0.000000,28.554313,31.840933,121.076644
1929,2015,3,22,9,0.000000,0.000000,0.000000,47.489686,28.868126,115.135635
1930,2015,3,22,10,0.000000,0.000000,0.000000,60.880981,24.085881,109.080841
1931,2015,3,22,11,0.000000,0.000000,0.000000,71.955232,21.633492,104.705523
1932,2015,3,22,12,0.000000,0.000000,0.000000,73.599015,14.306235,98.865713
1933,2015,3,22,13,0.000000,0.000000,0.000000,73.025154,10.916234,95.108579
1934,2015,3,22,14,0.000000,0.000000,0.000000,71.301839,10.789359,93.494211
1935,2015,3,22,15,0.000000,0.000000,0.000000,67.653552,14.805332,97.329709
1936,2015,3,22,16,0.000000,0.000000,0.000000,73.766478,30.071418,104.211691
1937,2015,3,22,17,0.000000,0.000000,0.000000,78.854076,49.209296,115.663128
1938,2015,3,22,18,0.000000,0.000000,0.000000,80.225408,66.914888,126.051451
1939,2015,3,22,19,0.000000,0.000000,0.000000,82.869300,86.250560,136.421613
1940,2015,3,22,20,0.000000,0.000000,0.000000,86.904583,92.956683,144.115911
1941,2015,3,22,21,0.000000,0.000000,0.000000,91.640195,95.306915,139.298287
1942,2015,3,22,22,0.000000,0.000000,0.000000,83.685824,88.054824,131.969765
1943,2015,3,22,23,0.000000,0.000000,0.000000,72.767968,79.119168,126.662890
1944,2015,3,22,24,0.000000,0.000000,0.000000,73.656999,80.622379,130.714438
1945,2015,3,23,1,0.000000,0.000000,0.000000,63.889877,72.523357,125.476076
1946,2015,3,23,2,0.000000,0.000000,0.000000,67.280042,76.405682,132.293043
1947,2015,3,23,3,0.000000,0.000000,0.000000,58.959983,69.087563,125.875351
1948,2015,3,23,4,0.000000,0.000000,0.000000,50.357243,62.314743,122.944658
1949,2015,3,23,5,0.000000,0.000000,0.000000,52.587720,64.560800,125.991334
1950,2015,3,23,6,0.000000,0.000000,0.000000,63.707333,75.952253,142.086070
1951,2015,3,23,7,0.000000,0.000000,0.000000,85.722080,96.678840,165.427654
1952,2015,3,23,8,0.000000,0.000000,0.000000,105.530578,94.988278,159.176705
1953,2015,3,23,9,0.000000,0.000000,0.000000,107.667391,80.170011,153.952081
1954,2015,3,23,10,0.000000,0.000000,0.000000,101.983910,61.374350,146.083934
1955,2015,3,23,11,0.000000,0.000000,0.000000,98.796387,48.970467,142.807556
1956,2015,3,23,12,0.000000,0.000000,0.000000,97.380399,39.608059,137.669611
1957,2015,3,23,13,0.000000,0.000000,0.000000,90.687066,31.674386,133.106915
1958,2015,3,23,14,0.000000,0.000000,0.000000,86.295326,29.572886,131.172382
1959,2015,3,23,15,0.000000,0.000000,0.000000,84.048098,34.067018,132.569091
1960,2015,3,23,16,0.000000,0.000000,0.000000,85.089397,45.860417,140.150623
1961,2015,3,23,17,0.000000,0.000000,0.000000,85.012251,59.930831,145.169708
1962,2015,3,23,18,0.000000,0.000000,0.000000,77.151054,69.121014,146.594552
